,Oct_Minimum,Oct_Maximum,Oct_Mean,Oct_Standard Deviation,Oct_Variance,Oct_Upper Quartile,Oct_Upper 1.5 IQR,Oct_Median,Oct_Lower 1.5 IQR,Oct_Lower Quartile,Oct_District,Oct_Year,Nov_Minimum,Nov_Maximum,Nov_Mean,Nov_Standard Deviation,Nov_Variance,Nov_Upper Quartile,Nov_Upper 1.5 IQR,Nov_Median,Nov_Lower 1.5 IQR,Nov_Lower Quartile,Nov_District,Nov_Year,Dec_Minimum,Dec_Maximum,Dec_Mean,Dec_Standard Deviation,Dec_Variance,Dec_Upper Quartile,Dec_Upper 1.5 IQR,Dec_Median,Dec_Lower 1.5 IQR,Dec_Lower Quartile,Dec_District,Dec_Year
272,-0.0249,0.568,0.3492964,0.0700067,0.0049009,0.3917,0.5048,0.3534,0.2022,0.3156,Banswara,2020,-0.0093,0.4576,0.2393467,0.0555747,0.0030885,0.275,0.376,0.2433,0.1067,0.2076,Banswara,2020,-0.0237,0.5961,0.2495924,0.0670638,0.0044975,0.2817,0.3849,0.2444,0.1095,0.2128,Banswara,2020
273,-0.052,0.6509,0.2781855,0.078804,0.0062101,0.314,0.446,0.26155,0.0966,0.226,Baran,2000,-0.0732,0.3796,0.1916478,0.0406982,0.0016563,0.2114,0.2805,0.1862,0.0979,0.1653,Baran,2000,-0.0521,0.6027,0.2317535,0.0712286,0.0050735,0.2698,0.4032,0.2097,0.0706,0.1807,Baran,2000
274,-0.0872,0.5833,0.2372821,0.0622913,0.0038802,0.2587,0.3505,0.2231,0.1074,0.1974,Baran,2001,-0.0307,0.4988,0.1923609,0.0425409,0.0018097,0.211,0.2791,0.1862,0.1006,0.1656,Baran,2001,-0.0417,0.5365,0.2209595,0.0648978,0.0042117,0.2572,0.38,0.2026,0.0535,0.1752,Baran,2001
275,-0.0455,0.5065,0.1886418,0.0432042,0.0018666,0.211,0.2896,0.1833,0.0806,0.1586,Baran,2002,-0.0579,0.343,0.1519955,0.029599,0.0008761,0.1669,0.2195,0.1476,0.0811,0.1318,Baran,2002,-0.0243,0.4626,0.1669705,0.0477308,0.0022782,0.1835,0.2529,0.155,0.0793,0.1372,Baran,2002
276,-0.0432,0.5908,0.2743738,0.0678109,0.0045983,0.314075,0.4438,0.2688,0.0978,0.2273,Baran,2003,-0.0478,0.5732,0.2254432,0.0573604,0.0032902,0.2528,0.3516,0.215,0.0914,0.1869,Baran,2003,-0.0691,0.6119,0.2639769,0.0948282,0.0089924,0.32705,0.529,0.2296,0.0096,0.1919,Baran,2003
277,-0.0978,0.5679,0.2327379,0.0662953,0.0043951,0.26,0.3668,0.2167,0.082,0.1887,Baran,2004,-0.0367,0.6061,0.2329577,0.06986,0.0048804,0.2652,0.3843,0.2151,0.0673,0.1857,Baran,2004,-0.0782,0.6353,0.2927723,0.1167505,0.0136307,0.38615,0.6353,0.2609,-0.0782,0.1922,Baran,2004
278,-0.0516,0.6284,0.2800768,0.0731951,0.0053575,0.3138,0.4344,0.2674,0.1126,0.2333,Baran,2005,-0.0469,0.5743,0.2325213,0.0571959,0.0032714,0.26175,0.3614,0.2232,0.0984,0.1952,Baran,2005,-0.0336,0.584,0.2655655,0.0871789,0.0076002,0.3232,0.5119,0.2433,0.0145,0.1969,Baran,2005
279,-0.0413,0.5138,0.2433534,0.0591388,0.0034974,0.2752,0.3848,0.237,0.096,0.202,Baran,2006,-0.0589,0.6366,0.2310257,0.0657593,0.0043243,0.2533,0.3482,0.2169,0.0951,0.19,Baran,2006,-0.0517,0.6241,0.2791402,0.1015435,0.0103111,0.36035,0.6049,0.2507,-0.0517,0.19315,Baran,2006
280,-0.1209,0.4975,0.2755324,0.0635385,0.0040371,0.3167,0.4464,0.2656,0.104,0.2299,Baran,2007,-0.0774,0.4451,0.1961,0.038291,0.0014662,0.2149,0.2798,0.1921,0.1068,0.1716,Baran,2007,0.0685,0.577,0.2426926,0.0786902,0.0061921,0.2936,0.4609,0.2178,0.0685,0.1813,Baran,2007
281,-0.0212,0.5408,0.2503097,0.0523935,0.0027451,0.2824,0.3836,0.2416,0.1142,0.2148,Baran,2008,-0.0157,0.5374,0.2170888,0.0588514,0.0034635,0.2378,0.324,0.206,0.0946,0.180225,Baran,2008,-0.0672,0.6023,0.2588743,0.0905307,0.0081958,0.3237,0.536,0.2402,-0.0165,0.18045,Baran,2008
282,-0.0703,0.577,0.2741885,0.0634963,0.0040318,0.3069,0.4173,0.2679,0.1243,0.2333,Baran,2009,-0.0179,0.6207,0.2370553,0.0692918,0.0048014,0.2715,0.3962,0.2227,0.066,0.1882,Baran,2009,0.0051,0.5952,0.2775728,0.0945645,0.0089424,0.3456,0.5696,0.262,0.0051,0.1961,Baran,2009
283,-0.046,0.5233,0.2608737,0.0584291,0.003414,0.2884,0.3887,0.2496,0.1255,0.2215,Baran,2010,-0.0402,0.5628,0.2034725,0.0591502,0.0034987,0.2216,0.3047,0.1904,0.0835,0.1662,Baran,2010,-0.0157,0.6699,0.25235,0.0828451,0.0068633,0.307,0.4887,0.2342,0.0483,0.1853,Baran,2010
284,-0.0588,0.5508,0.2607942,0.0583256,0.0034019,0.2892,0.3875,0.2497,0.1257,0.2235,Baran,2011,-0.0949,0.4957,0.1981806,0.050806,0.0025812,0.225,0.3183,0.1927,0.0703,0.1628,Baran,2011,-0.0453,0.5138,0.2386257,0.0646852,0.0041842,0.274825,0.3983,0.2206,0.0698,0.1925,Baran,2011
285,-0.0066,0.6227,0.3382912,0.0751593,0.0056489,0.388925,0.5443,0.34005,0.1286,0.28395,Baran,2012,-0.02,0.4689,0.2047022,0.0526003,0.0027668,0.2306,0.3204,0.1975,0.0816,0.1706,Baran,2012,-0.0384,0.6117,0.2617318,0.0823384,0.0067796,0.311,0.4785,0.2373,0.0339,0.1989,Baran,2012
286,-0.0559,0.4934,0.2436549,0.0621771,0.003866,0.2765,0.389,0.2343,0.0928,0.2015,Baran,2013,-0.0435,0.4922,0.1907267,0.0525055,0.0027568,0.2166,0.3089,0.1845,0.0657,0.1548,Baran,2013,-0.0522,0.6381,0.3063011,0.1058958,0.0112139,0.388,0.6381,0.2913,-0.0522,0.2112,Baran,2013
287,-0.0329,0.5504,0.2342631,0.0624932,0.0039054,0.2632,0.3642,0.231,0.0953,0.19585,Baran,2014,-0.041,0.5595,0.2136965,0.0600646,0.0036078,0.24205,0.3445,0.2027,0.0748,0.1737,Baran,2014,0.0004,0.6327,0.2966604,0.1010105,0.0102031,0.36925,0.606,0.2816,0.0004,0.209575,Baran,2014
288,-0.0631,0.5251,0.2218873,0.055964,0.003132,0.2459,0.3371,0.2123,0.0987,0.185,Baran,2015,-0.0524,0.5571,0.1798608,0.0418263,0.0017494,0.2001,0.2708,0.1755,0.0828,0.1529,Baran,2015,-0.0014,0.6123,0.2668789,0.0958846,0.0091939,0.331425,0.5429,0.2393,-0.0014,0.1891,Baran,2015
289,-0.0504,0.6215,0.2503495,0.0709466,0.0050334,0.287,0.4157,0.2374,0.0736,0.2011,Baran,2016,-0.0902,0.506,0.1882697,0.0518404,0.0026874,0.21125,0.2974,0.1804,0.0692,0.1537,Baran,2016,-0.0354,0.5699,0.2594256,0.0759585,0.0057697,0.31,0.4754,0.2463,0.0383,0.1995,Baran,2016
290,-0.06,0.5104,0.2291712,0.0605085,0.0036613,0.2612,0.3755,0.2206,0.0854,0.185,Baran,2017,-0.0217,0.4953,0.1949277,0.0458786,0.0021048,0.2163,0.2927,0.1888,0.0921,0.1653,Baran,2017,0.0228,0.587,0.2759385,0.092918,0.0086338,0.3451,0.5681,0.2565,0.0228,0.1964,Baran,2017
291,-0.0677,0.5766,0.2840243,0.069466,0.0048255,0.323725,0.457,0.2765,0.1016,0.2347,Baran,2018,-0.0249,0.5235,0.2006878,0.0571523,0.0032664,0.229,0.3263,0.194,0.0673,0.1641,Baran,2018,-0.0046,0.662,0.3255829,0.1178903,0.0138981,0.4122,0.662,0.2961,-0.0046,0.2267,Baran,2018
292,-0.0198,0.588,0.3001932,0.0694428,0.0048223,0.3411,0.4773,0.29,0.114,0.25,Baran,2019,-0.0371,0.4548,0.194699,0.0615389,0.003787,0.2328,0.3614,0.1853,0.0198,0.147,Baran,2019,-0.0199,0.6881,0.3132482,0.0996958,0.0099393,0.3802,0.5995,0.292,0.0241,0.2338,Baran,2019
293,-0.0314,0.5673,0.2356573,0.0671401,0.0045078,0.2711,0.4005,0.225,0.0647,0.1848,Baran,2020,-0.0267,0.5048,0.2197965,0.0649966,0.0042246,0.2487,0.3565,0.2073,0.0716,0.1768,Baran,2020,-0.0174,0.6551,0.2854082,0.0883248,0.0078013,0.3483,0.5525,0.2689,0.0254,0.2114,Baran,2020
294,-0.0951,0.2918,0.1225751,0.0230355,0.0005306,0.1357,0.1763,0.1217,0.068,0.1086,Barmer,2000,-0.0232,0.3191,0.1064104,0.0195455,0.000382,0.1155,0.1473,0.1047,0.0625,0.0943,Barmer,2000,0.046,0.4457,0.0995803,0.0222391,0.0004946,0.1072,0.1378,0.0965,0.0562,0.0868,Barmer,2000
295,0.0226,0.2882,0.1331994,0.0240289,0.0005774,0.148,0.1943,0.133,0.0708,0.1171,Barmer,2001,0.044,0.253,0.1169802,0.0211161,0.0004459,0.1294,0.1681,0.1157,0.0649,0.1036,Barmer,2001,0.0479,0.3234,0.1098173,0.0201039,0.0004042,0.1202,0.155,0.1078,0.0622,0.097,Barmer,2001
296,0.0306,0.3346,0.0847451,0.0210336,0.0004424,0.0953,0.1326,0.081,0.0384,0.0704,Barmer,2002,0.0406,0.2406,0.0802144,0.0182059,0.0003315,0.0889,0.1198,0.0765,0.0406,0.0683,Barmer,2002,0.0346,0.4134,0.0784153,0.0198225,0.0003929,0.0856,0.1138,0.074,0.0389,0.0668,Barmer,2002
297,-0.0807,0.3719,0.1765617,0.0265178,0.0007032,0.1918,0.2405,0.174,0.1106,0.1593,Barmer,2003,0.0496,0.3276,0.1489776,0.0230382,0.0005308,0.1618,0.2041,0.1455,0.0914,0.1336,Barmer,2003,0.0572,0.4871,0.1406207,0.0257899,0.0006651,0.1533,0.1974,0.1359,0.0799,0.1239,Barmer,2003
298,0.0382,0.3702,0.1288574,0.0365738,0.0013376,0.1535,0.2354,0.1294,0.0382,0.0987,Barmer,2004,0.0441,0.3508,0.1179617,0.026576,0.0007063,0.1324,0.1811,0.1149,0.0516,0.0999,Barmer,2004,0.0478,0.4143,0.1060653,0.0265963,0.0007074,0.1155,0.154,0.1018,0.0518,0.0898,Barmer,2004
299,0.0447,0.4383,0.1319919,0.0387524,0.0015017,0.1571,0.2375,0.1272,0.0447,0.1035,Barmer,2005,0.0365,0.3079,0.1066502,0.0267406,0.0007151,0.1224,0.1747,0.1021,0.0365,0.0875,Barmer,2005,0.0394,0.4489,0.0972822,0.0277186,0.0007683,0.1095,0.1543,0.0913,0.0394,0.0796,Barmer,2005
300,-0.0478,0.3444,0.1589577,0.0357661,0.0012792,0.1822,0.2547,0.1582,0.0619,0.1338,Barmer,2006,-0.0372,0.3177,0.144471,0.0288056,0.0008298,0.1611,0.2142,0.1421,0.0726,0.1257,Barmer,2006,-0.0492,0.4316,0.1366331,0.0341662,0.0011673,0.1525,0.2093,0.1319,0.0578,0.1146,Barmer,2006
301,-0.0187,0.3384,0.1580288,0.0324397,0.0010523,0.1774,0.2411,0.1548,0.0713,0.1349,Barmer,2007,0.0432,0.3158,0.1312528,0.0225998,0.0005108,0.143,0.183,0.129,0.0771,0.1163,Barmer,2007,0.026,0.4251,0.1185596,0.0242886,0.0005899,0.1275,0.1624,0.1152,0.0693,0.1042,Barmer,2007
302,0.0465,0.2868,0.1393263,0.0265046,0.0007025,0.1543,0.2011,0.1396,0.0763,0.1231,Barmer,2008,0.0449,0.2975,0.1209695,0.0243469,0.0005928,0.1324,0.1726,0.1191,0.0654,0.1056,Barmer,2008,0.0396,0.5334,0.1144155,0.029888,0.0008933,0.1242,0.1644,0.1106,0.0572,0.0974,Barmer,2008
303,0.0264,0.2565,0.1213611,0.0276119,0.0007624,0.1395,0.1971,0.1194,0.0445,0.1011,Barmer,2009,0.0465,0.2994,0.1084187,0.0223687,0.0005004,0.1197,0.1585,0.1068,0.055,0.0938,Barmer,2009,0.0346,0.4314,0.1038143,0.028346,0.0008035,0.1116,0.147,0.1,0.0529,0.088,Barmer,2009
304,-0.0037,0.4163,0.218516,0.0407186,0.001658,0.2425,0.3181,0.2161,0.1165,0.1921,Barmer,2010,-0.026,0.3813,0.168387,0.0312416,0.000976,0.1852,0.2398,0.1663,0.0942,0.1488,Barmer,2010,-0.0675,0.3996,0.1367448,0.0278627,0.0007763,0.1472,0.1878,0.1323,0.0796,0.1201,Barmer,2010
305,-0.0383,0.4526,0.2406567,0.0381813,0.0014578,0.2636,0.3347,0.2387,0.1451,0.2162,Barmer,2011,0.0281,0.3493,0.1837589,0.023479,0.0005513,0.1971,0.2382,0.1832,0.1286,0.1697,Barmer,2011,-0.0194,0.3837,0.1607913,0.0232531,0.0005407,0.1712,0.2069,0.1589,0.1117,0.1474,Barmer,2011
306,0.0555,0.4254,0.2030949,0.0386299,0.0014923,0.2188,0.2783,0.1973,0.1196,0.1791,Barmer,2012,0.0208,0.3179,0.1566467,0.0229877,0.0005284,0.1677,0.2059,0.1542,0.104,0.1422,Barmer,2012,0.0419,0.3822,0.1394409,0.0239887,0.0005755,0.1486,0.1838,0.1357,0.0899,0.1251,Barmer,2012
307,0.032,0.4117,0.1904643,0.0395081,0.0015609,0.2146,0.286,0.1918,0.0956,0.167,Barmer,2013,0.0185,0.3966,0.1707805,0.0394287,0.0015546,0.1955,0.2724,0.1742,0.0673,0.1441,Barmer,2013,-0.0035,0.4079,0.1468892,0.0332542,0.0011058,0.1635,0.2199,0.1464,0.0696,0.1259,Barmer,2013
308,0.0497,0.3806,0.1692444,0.0548397,0.0030074,0.2092,0.3309,0.1736,0.0497,0.1272,Barmer,2014,0.0469,0.3589,0.1356775,0.0394349,0.0015551,0.1603,0.2425,0.1363,0.0469,0.1055,Barmer,2014,0.0546,0.3957,0.1237167,0.0361847,0.0013093,0.1422,0.2088,0.1213,0.0546,0.0978,Barmer,2014
309,0.0118,0.4142,0.1792147,0.0332677,0.0011067,0.1998,0.264,0.1774,0.0928,0.157,Barmer,2015,-0.0217,0.3924,0.1564345,0.0299575,0.0008975,0.1722,0.2241,0.1537,0.0857,0.1376,Barmer,2015,-0.032,0.4264,0.1358697,0.0284605,0.00081,0.1465,0.1861,0.133,0.0805,0.1201,Barmer,2015
310,-0.0592,0.4385,0.1935224,0.0367117,0.0013477,0.2125,0.2759,0.1894,0.1069,0.1702,Barmer,2016,-0.0688,0.4332,0.1497676,0.030182,0.000911,0.1628,0.2111,0.1448,0.0828,0.1306,Barmer,2016,-0.0706,0.3618,0.1349023,0.0297694,0.0008862,0.1448,0.1869,0.1291,0.0748,0.1167,Barmer,2016
311,-0.03,0.3949,0.1777653,0.0340975,0.0011626,0.1978,0.2618,0.1761,0.0915,0.1551,Barmer,2017,-0.0217,0.3765,0.1484366,0.0286053,0.0008183,0.162,0.2082,0.1452,0.0851,0.1312,Barmer,2017,-0.0442,0.4652,0.1402482,0.032617,0.0010639,0.1535,0.2037,0.1347,0.0699,0.12,Barmer,2017
312,0.0237,0.3007,0.1285689,0.0295468,0.000873,0.1457,0.2016,0.1265,0.0531,0.1084,Barmer,2018,-0.025,0.2797,0.1151131,0.0251217,0.0006311,0.1283,0.1737,0.1132,0.0557,0.098,Barmer,2018,-0.0343,0.4081,0.1113242,0.0278907,0.0007779,0.1233,0.1692,0.108,0.0555,0.0927,Barmer,2018
313,-0.0291,0.428,0.2037093,0.0482136,0.0023246,0.2342,0.3326,0.1994,0.0703,0.1685,Barmer,2019,-0.0063,0.3406,0.1527823,0.0374357,0.0014014,0.1764,0.2547,0.1506,0.0541,0.1242,Barmer,2019,0.0072,0.4125,0.1290438,0.034467,0.001188,0.1456,0.2056,0.1252,0.0471,0.1056,Barmer,2019
314,0.0494,0.3892,0.1906277,0.0313455,0.0009825,0.2079,0.2644,0.1881,0.1137,0.1702,Barmer,2020,0.0265,0.3298,0.1527295,0.0258052,0.0006659,0.1656,0.2095,0.1503,0.0925,0.1363,Barmer,2020,0.0411,0.3935,0.1372861,0.0275297,0.0007579,0.1484,0.1904,0.134,0.0784,0.1204,Barmer,2020
315,0.092,0.4009,0.1840793,0.0415518,0.0017265,0.2076,0.2869,0.1798,0.092,0.1547,Bharatpur,2000,0.0833,0.359,0.1481849,0.0300909,0.0009055,0.1627,0.2161,0.1428,0.0833,0.1271,Bharatpur,2000,0.0881,0.4908,0.2507059,0.0779464,0.0060756,0.31,0.4908,0.2452,0.0881,0.182,Bharatpur,2000
316,0.0944,0.4039,0.1603208,0.036194,0.00131,0.1798,0.2489,0.1555,0.0944,0.1336,Bharatpur,2001,0.0899,0.4564,0.150537,0.0335283,0.0011241,0.163,0.215,0.1449,0.0899,0.1283,Bharatpur,2001,0.0901,0.5183,0.2497666,0.0768796,0.0059105,0.3054,0.4814,0.2411,0.0901,0.1856,Bharatpur,2001
317,0.0944,0.4094,0.1819197,0.0388045,0.0015058,0.2022,0.2733,0.1757,0.0944,0.1548,Bharatpur,2002,0.094,0.4749,0.1872141,0.0518474,0.0026882,0.2112,0.3023,0.1753,0.094,0.1504,Bharatpur,2002,0.0996,0.5879,0.3099549,0.0987709,0.0097557,0.3863,0.5879,0.3127,0.0996,0.2286,Bharatpur,2002
318,0.0381,0.4199,0.1912174,0.0502825,0.0025283,0.2185,0.3144,0.1821,0.0638,0.1545,Bharatpur,2003,0.0794,0.4686,0.2057748,0.0411609,0.0016942,0.2234,0.2904,0.1983,0.1134,0.1787,Bharatpur,2003,0.0747,0.5501,0.3146639,0.0736664,0.0054267,0.3645,0.5082,0.3203,0.1248,0.2681,Bharatpur,2003
319,0.0737,0.4251,0.1790807,0.038752,0.0015017,0.1974,0.2641,0.172,0.0872,0.1529,Bharatpur,2004,0.0906,0.4655,0.1751212,0.0472548,0.002233,0.1956,0.2772,0.1653,0.0906,0.1411,Bharatpur,2004,0.0753,0.6831,0.3933632,0.1081255,0.0116911,0.4735,0.6831,0.4163,0.1182,0.3248,Bharatpur,2004
320,0.0704,0.4644,0.1911241,0.047997,0.0023037,0.2151,0.3026,0.1833,0.0704,0.1565,Bharatpur,2005,0.0612,0.4581,0.2174558,0.0452406,0.0020467,0.2418,0.3249,0.2108,0.1037,0.1864,Bharatpur,2005,0.0613,0.5003,0.3007522,0.070443,0.0049622,0.3515,0.489,0.3088,0.1074,0.2538,Bharatpur,2005
321,0.0829,0.4174,0.1523262,0.0333617,0.001113,0.1695,0.2315,0.1464,0.0829,0.128,Bharatpur,2006,0.0898,0.4718,0.1786598,0.0513875,0.0026407,0.2045,0.2973,0.1674,0.0898,0.1424,Bharatpur,2006,0.0747,0.532,0.2874902,0.0801307,0.0064209,0.3455,0.5155,0.2891,0.0747,0.2289,Bharatpur,2006
322,0.0862,0.4113,0.1642108,0.0365421,0.0013353,0.1834,0.251,0.158,0.0862,0.1381,Bharatpur,2007,0.0814,0.3513,0.146257,0.0308559,0.0009521,0.1587,0.208,0.1406,0.0814,0.1258,Bharatpur,2007,0.0718,0.5412,0.2875164,0.086328,0.0074525,0.3544,0.5412,0.2965,0.0718,0.2163,Bharatpur,2007
323,0.077,0.4124,0.172286,0.0450609,0.0020305,0.1948,0.2785,0.1622,0.077,0.139,Bharatpur,2008,0.0769,0.5371,0.2649814,0.0690123,0.0047627,0.3134,0.4677,0.2518,0.0769,0.2103,Bharatpur,2008,0.0701,0.6095,0.3469553,0.0833499,0.0069472,0.4062,0.5606,0.362,0.1422,0.3006,Bharatpur,2008
324,0.0913,0.418,0.1783226,0.0500679,0.0025068,0.2075,0.3083,0.1686,0.0913,0.1401,Bharatpur,2009,0.1139,0.5298,0.226881,0.0548711,0.0030108,0.2523,0.3482,0.2148,0.1139,0.1883,Bharatpur,2009,0.1033,0.5856,0.354084,0.0858828,0.0073759,0.4157,0.5856,0.3639,0.1259,0.2981,Bharatpur,2009
325,0.0602,0.4505,0.2138374,0.0598436,0.0035813,0.2513,0.3775,0.2037,0.0602,0.1671,Bharatpur,2010,0.0588,0.4575,0.2140515,0.0545523,0.002976,0.2495,0.3654,0.2013,0.0588,0.172,Bharatpur,2010,0.0816,0.5879,0.348986,0.0874527,0.007648,0.4144,0.5879,0.3551,0.1002,0.2827,Bharatpur,2010
326,0.0935,0.4632,0.1916176,0.0538772,0.0029027,0.2172,0.3126,0.181,0.0935,0.1536,Bharatpur,2011,0.0824,0.436,0.2153143,0.0451546,0.0020389,0.2371,0.3152,0.2061,0.1106,0.1846,Bharatpur,2011,0.0761,0.517,0.3251099,0.071492,0.0051111,0.3774,0.517,0.3347,0.1298,0.2775,Bharatpur,2011
