,Train_y,Train_DT,Train_RF,Train_NL,Train_SVR,Train_ANN
38,1.3920781519999998,1.3920781519999998,2.0097576568265887,1.7476791612830214,2.1626580264559654,2.3445897
416,2.444178204,2.2052028331428577,2.2516381539588393,2.3332883937009177,2.2843046424682574,2.6135774
293,3.5687803610000004,3.4994052576666665,3.621800661700431,3.3820656628327326,3.6110413282940708,3.7143884
91,3.598576487,3.6118480054999997,3.4207661695331115,3.276833301902248,3.607955965233116,3.9816918
408,2.0904845119999997,2.0337846545,2.511758231786332,3.075307412013383,2.5017653810904865,2.7470078
217,3.433397237,3.433397237,2.449475280705952,2.5997662706447633,2.1714542857650554,2.3156018
123,3.80028487,3.98615261825,3.8475472696133437,3.5625853910827034,3.647551016959627,4.2082696
36,4.2937118860000005,4.2937118860000005,4.184045565300335,4.355304238705943,4.125346802075071,5.2888665
199,4.445119368,4.445119368,3.9131500604939737,4.041752672427495,3.9452999205885044,5.8330865
2,2.0523834930000002,2.0523834930000002,2.2230371887569977,2.153429126714795,2.0594776098538685,2.0034165
320,2.839405971,2.4555227255128202,2.5084320997216594,2.5222636359182493,2.5321733765313508,2.7991853
47,2.010314916,2.0152978913333333,2.2031788561016823,2.3473231728709534,2.6029421284923058,2.849177
223,1.383922315,1.3229709131666667,1.5428812297482815,2.2022569184118135,2.0213270165029162,1.4481206
28,3.749346473,3.749346473,3.766595993585403,4.099264596015716,4.063553978404073,4.8159356
200,3.961795085,3.961795085,3.6189266754619833,3.932302803156472,3.955524932796961,5.678332
21,3.149196237,3.149196237,3.3649575068008573,3.515953653939124,3.648254840650498,4.24103
173,2.157894737,2.2052028331428577,2.1878514853785704,2.1148037549164362,2.2470864568481272,2.5019326
20,3.0433453960000003,3.0433453960000003,3.217020299819302,3.3884367387563072,3.610805799514335,4.064852
31,4.085594266,4.219341352833333,4.008127151270385,4.077662743395176,4.169083395865634,5.1813226
86,2.904353857,2.8156586800000003,3.085054026428978,2.7969790386572244,3.3908127529509735,3.3377023
63,3.322564279,3.304078659285714,3.4986509006453224,3.5260366104388625,3.610071511594982,3.9312005
347,3.460797472,3.4994052576666665,3.4820636559667455,3.350399719089043,3.271144232648816,3.2613626
271,3.373384605,3.373384605,2.813054320957423,2.961284217533323,2.749835556620735,2.919787
363,2.006150235,2.4555227255128202,2.3654963073086943,2.6239905140195594,2.645703756788731,2.8443437
81,3.146551655,3.271116113,3.1363505513755965,2.8702385292553627,3.5879028155902,3.5748925
