File Name,Dataset,aid,Date,Count,Minimum,Maximum,Range,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile,District
MOD13A3_006__1_km_monthly_EVI_doy2002032_aid0019,_1_km_monthly_EVI,aid0019,01/02/2002,6811,-0.0365,0.654,"(-0.0365,0.654)",0.2694154,0.1361438,0.0185351,0.36725,0.654,0.2177,-0.0365,0.15915,Bundi
MOD13A3_006__1_km_monthly_EVI_doy2003001_aid0019,_1_km_monthly_EVI,aid0019,01/01/2003,6811,-0.0317,0.5957,"(-0.0317,0.5957)",0.1869794,0.0806766,0.0065087,0.2202,0.3555,0.1575,0.0002,0.13,Bundi
MOD13A3_006__1_km_monthly_EVI_doy2003032_aid0019,_1_km_monthly_EVI,aid0019,01/02/2003,6811,-0.0236,0.6409,"(-0.0236,0.6409)",0.1990506,0.114301,0.0130647,0.23095,0.3935,0.1498,-0.0236,0.1225,Bundi
MOD13A3_006__1_km_monthly_EVI_doy2004001_aid0019,_1_km_monthly_EVI,aid0019,01/01/2004,6811,-0.0387,0.5944,"(-0.0387,0.5944)",0.2493165,0.1079004,0.0116425,0.32605,0.5692,0.2142,-0.0387,0.1609,Bundi
MOD13A3_006__1_km_monthly_EVI_doy2004032_aid0019,_1_km_monthly_EVI,aid0019,01/02/2004,6811,0.0502,0.6542,"(0.0502,0.6542)",0.2604357,0.1329746,0.0176822,0.34485,0.6282,0.2067,0.0502,0.1555,Bundi
MOD13A3_006__1_km_monthly_EVI_doy2005001_aid0019,_1_km_monthly_EVI,aid0019,01/01/2005,6810,-0.0389,0.6649,"(-0.0389,0.6649)",0.3067578,0.1357658,0.0184324,0.4294,0.6649,0.2856,-0.0389,0.1832,Bundi
MOD13A3_006__1_km_monthly_EVI_doy2005032_aid0019,_1_km_monthly_EVI,aid0019,01/02/2005,6811,-0.0538,0.6467,"(-0.0538,0.6467)",0.2736533,0.1251513,0.0156628,0.37005,0.6467,0.2428,-0.0538,0.1645,Bundi
MOD13A3_006__1_km_monthly_EVI_doy2006001_aid0019,_1_km_monthly_EVI,aid0019,01/01/2006,6811,-0.0154,0.6559,"(-0.0154,0.6559)",0.2831706,0.1161595,0.013493,0.3755,0.6559,0.2625,-0.0154,0.18085,Bundi
MOD13A3_006__1_km_monthly_EVI_doy2006032_aid0019,_1_km_monthly_EVI,aid0019,01/02/2006,6811,0.0568,0.6334,"(0.0568,0.6334)",0.2641225,0.1287993,0.0165892,0.3472,0.6294,0.2177,0.0568,0.1587,Bundi
MOD13A3_006__1_km_monthly_EVI_doy2007001_aid0019,_1_km_monthly_EVI,aid0019,01/01/2007,6810,0.0245,0.6193,"(0.0245,0.6193)",0.2925914,0.1220993,0.0149082,0.393075,0.6193,0.26505,0.0245,0.188525,Bundi
MOD13A3_006__1_km_monthly_EVI_doy2007032_aid0019,_1_km_monthly_EVI,aid0019,01/02/2007,6811,0.0396,0.639,"(0.0396,0.639)",0.2680078,0.1271235,0.0161604,0.3586,0.639,0.2181,0.0396,0.1653,Bundi
MOD13A3_006__1_km_monthly_EVI_doy2008001_aid0019,_1_km_monthly_EVI,aid0019,01/01/2008,6811,0.0068,0.6178,"(0.0068,0.6178)",0.2693548,0.1111495,0.0123542,0.3586,0.6178,0.2496,0.0068,0.1719,Bundi
MOD13A3_006__1_km_monthly_EVI_doy2008032_aid0019,_1_km_monthly_EVI,aid0019,01/02/2008,6811,-0.0155,0.6579,"(-0.0155,0.6579)",0.2802924,0.1354164,0.0183376,0.38615,0.6579,0.2398,-0.0155,0.1635,Bundi
MOD13A3_006__1_km_monthly_EVI_doy2009001_aid0019,_1_km_monthly_EVI,aid0019,01/01/2009,6811,0.0515,0.662,"(0.0515,0.662)",0.2933557,0.1233636,0.0152186,0.39815,0.662,0.2784,0.0515,0.1792,Bundi
MOD13A3_006__1_km_monthly_EVI_doy2009032_aid0019,_1_km_monthly_EVI,aid0019,01/02/2009,6811,0.0686,0.6249,"(0.0686,0.6249)",0.2757739,0.1354973,0.0183595,0.37555,0.6249,0.2267,0.0686,0.16115,Bundi
MOD13A3_006__1_km_monthly_EVI_doy2010001_aid0019,_1_km_monthly_EVI,aid0019,01/01/2010,6811,-0.0347,0.6202,"(-0.0347,0.6202)",0.2748408,0.127395,0.0162295,0.3825,0.6202,0.2412,-0.0347,0.16175,Bundi
MOD13A3_006__1_km_monthly_EVI_doy2010032_aid0019,_1_km_monthly_EVI,aid0019,01/02/2010,6811,-0.0143,0.6393,"(-0.0143,0.6393)",0.253457,0.1431352,0.0204877,0.3392,0.6371,0.1967,-0.0143,0.1405,Bundi
MOD13A3_006__1_km_monthly_EVI_doy2011001_aid0019,_1_km_monthly_EVI,aid0019,01/01/2011,6810,-0.0474,0.5808,"(-0.0474,0.5808)",0.2849611,0.1036827,0.0107501,0.3708,0.5808,0.28095,-0.0474,0.194525,Bundi
MOD13A3_006__1_km_monthly_EVI_doy2011032_aid0019,_1_km_monthly_EVI,aid0019,01/02/2011,6811,-0.0483,0.7135,"(-0.0483,0.7135)",0.3380571,0.1600695,0.0256222,0.4719,0.7135,0.3142,-0.0483,0.19115,Bundi
MOD13A3_006__1_km_monthly_EVI_doy2012001_aid0019,_1_km_monthly_EVI,aid0019,01/01/2012,6808,-0.0661,0.7162,"(-0.0661,0.7162)",0.3334262,0.1331376,0.0177256,0.4411,0.7162,0.31125,-0.0661,0.2187,Bundi
MOD13A3_006__1_km_monthly_EVI_doy2012032_aid0019,_1_km_monthly_EVI,aid0019,01/02/2012,6809,-0.0517,0.6655,"(-0.0517,0.6655)",0.3077281,0.1346935,0.0181423,0.4144,0.6655,0.2755,-0.0517,0.192,Bundi
MOD13A3_006__1_km_monthly_EVI_doy2013001_aid0019,_1_km_monthly_EVI,aid0019,01/01/2013,6811,-0.0325,0.6794,"(-0.0325,0.6794)",0.3114239,0.120405,0.0144974,0.40295,0.6794,0.2963,-0.0325,0.20895,Bundi
MOD13A3_006__1_km_monthly_EVI_doy2013032_aid0019,_1_km_monthly_EVI,aid0019,01/02/2013,6811,-0.0629,0.7097,"(-0.0629,0.7097)",0.3430732,0.1581993,0.025027,0.46065,0.7097,0.3062,-0.0629,0.20565,Bundi
MOD13A3_006__1_km_monthly_EVI_doy2014001_aid0019,_1_km_monthly_EVI,aid0019,01/01/2014,6811,-0.055,0.7293,"(-0.055,0.7293)",0.3482311,0.1465096,0.0214651,0.473,0.7293,0.3486,-0.055,0.21365,Bundi
MOD13A3_006__1_km_monthly_EVI_doy2014032_aid0019,_1_km_monthly_EVI,aid0019,01/02/2014,6806,-0.0157,0.7539,"(-0.0157,0.7539)",0.3823416,0.1743012,0.0303809,0.522375,0.7539,0.3742,-0.0157,0.2202,Bundi
MOD13A3_006__1_km_monthly_EVI_doy2015001_aid0019,_1_km_monthly_EVI,aid0019,01/01/2015,6810,-0.0543,0.7143,"(-0.0543,0.7143)",0.3447132,0.1332803,0.0177636,0.4514,0.7143,0.3378,-0.0543,0.23125,Bundi
MOD13A3_006__1_km_monthly_EVI_doy2015032_aid0019,_1_km_monthly_EVI,aid0019,01/02/2015,6811,-0.0428,0.699,"(-0.0428,0.699)",0.3492472,0.1564497,0.0244765,0.4839,0.699,0.3339,-0.0428,0.2104,Bundi
MOD13A3_006__1_km_monthly_EVI_doy2016001_aid0019,_1_km_monthly_EVI,aid0019,01/01/2016,6810,-0.0524,0.6965,"(-0.0524,0.6965)",0.3256697,0.1331794,0.0177368,0.4282,0.6965,0.3101,-0.0524,0.210825,Bundi
MOD13A3_006__1_km_monthly_EVI_doy2016032_aid0019,_1_km_monthly_EVI,aid0019,01/02/2016,6811,-0.0021,0.6844,"(-0.0021,0.6844)",0.3296952,0.1495807,0.0223744,0.45445,0.6844,0.3016,-0.0021,0.1938,Bundi
MOD13A3_006__1_km_monthly_EVI_doy2017001_aid0019,_1_km_monthly_EVI,aid0019,01/01/2017,6810,-0.0442,0.6594,"(-0.0442,0.6594)",0.3498928,0.1357251,0.0184213,0.4744,0.6594,0.3481,-0.0442,0.23025,Bundi
MOD13A3_006__1_km_monthly_EVI_doy2017032_aid0019,_1_km_monthly_EVI,aid0019,01/02/2017,6811,-0.0315,0.6872,"(-0.0315,0.6872)",0.3437586,0.1526467,0.023301,0.46955,0.6872,0.3232,-0.0315,0.2067,Bundi
MOD13A3_006__1_km_monthly_EVI_doy2018001_aid0019,_1_km_monthly_EVI,aid0019,01/01/2018,6811,0.022,0.6684,"(0.022,0.6684)",0.3058048,0.1237733,0.0153198,0.4093,0.6684,0.2876,0.022,0.1972,Bundi
MOD13A3_006__1_km_monthly_EVI_doy2018032_aid0019,_1_km_monthly_EVI,aid0019,01/02/2018,6811,0.0775,0.6826,"(0.0775,0.6826)",0.3061155,0.1505309,0.0226595,0.4289,0.6826,0.2604,0.0775,0.1761,Bundi
MOD13A3_006__1_km_monthly_EVI_doy2019001_aid0019,_1_km_monthly_EVI,aid0019,01/01/2019,6811,-0.0486,0.6416,"(-0.0486,0.6416)",0.3184679,0.1146749,0.0131503,0.4089,0.6416,0.3081,-0.0486,0.2257,Bundi
MOD13A3_006__1_km_monthly_EVI_doy2019032_aid0019,_1_km_monthly_EVI,aid0019,01/02/2019,6811,0.0884,0.7376,"(0.0884,0.7376)",0.3710974,0.1638678,0.0268527,0.5186,0.7376,0.343,0.0884,0.221,Bundi
MOD13A3_006__1_km_monthly_EVI_doy2020001_aid0019,_1_km_monthly_EVI,aid0019,01/01/2020,6811,-0.0321,0.6837,"(-0.0321,0.6837)",0.3400095,0.1233819,0.0152231,0.43965,0.6837,0.349,-0.0321,0.2331,Bundi
MOD13A3_006__1_km_monthly_EVI_doy2020032_aid0019,_1_km_monthly_EVI,aid0019,01/02/2020,6811,-0.0366,0.7296,"(-0.0366,0.7296)",0.3848494,0.1700046,0.0289016,0.5391,0.7296,0.3872,-0.0366,0.21885,Bundi
MOD13A3_006__1_km_monthly_EVI_doy2021001_aid0019,_1_km_monthly_EVI,aid0019,01/01/2021,6811,-0.0308,0.7857,"(-0.0308,0.7857)",0.396897,0.157072,0.0246716,0.5317,0.7857,0.4109,-0.0308,0.2493,Bundi
MOD13A3_006__1_km_monthly_EVI_doy2021032_aid0019,_1_km_monthly_EVI,aid0019,01/02/2021,6811,-0.0115,0.7155,"(-0.0115,0.7155)",0.3540863,0.1513652,0.0229114,0.4847,0.7155,0.3467,-0.0115,0.21275,Bundi
MOD13A3_006__1_km_monthly_EVI_doy2000032_aid0020,_1_km_monthly_EVI,aid0020,01/02/2000,13002,-0.0281,0.5255,"(-0.0281,0.5255)",0.1874294,0.0589284,0.0034726,0.2084,0.2942,0.1736,0.069,0.1512,Chittaurgarh
MOD13A3_006__1_km_monthly_EVI_doy2001001_aid0020,_1_km_monthly_EVI,aid0020,01/01/2001,12998,-0.0363,0.5191,"(-0.0363,0.5191)",0.1817646,0.0482077,0.002324,0.2026,0.2773,0.1758,0.0792,0.1528,Chittaurgarh
MOD13A3_006__1_km_monthly_EVI_doy2001032_aid0020,_1_km_monthly_EVI,aid0020,01/02/2001,13080,-0.0344,0.5117,"(-0.0344,0.5117)",0.1701001,0.0513004,0.0026317,0.1878,0.256,0.1635,0.0749,0.1423,Chittaurgarh
MOD13A3_006__1_km_monthly_EVI_doy2002001_aid0020,_1_km_monthly_EVI,aid0020,01/01/2002,13018,-0.0317,0.5413,"(-0.0317,0.5413)",0.200962,0.0641915,0.0041206,0.224775,0.319,0.189,0.0698,0.1619,Chittaurgarh
MOD13A3_006__1_km_monthly_EVI_doy2002032_aid0020,_1_km_monthly_EVI,aid0020,01/02/2002,13041,-0.0372,0.576,"(-0.0372,0.576)",0.1942855,0.0658375,0.0043346,0.2164,0.3077,0.1813,0.0642,0.1555,Chittaurgarh
MOD13A3_006__1_km_monthly_EVI_doy2003001_aid0020,_1_km_monthly_EVI,aid0020,01/01/2003,12990,-0.0218,0.4885,"(-0.0218,0.4885)",0.1675072,0.0431339,0.0018605,0.1872,0.2574,0.1612,0.07,0.1403,Chittaurgarh
MOD13A3_006__1_km_monthly_EVI_doy2003032_aid0020,_1_km_monthly_EVI,aid0020,01/02/2003,13054,-0.0578,0.5185,"(-0.0578,0.5185)",0.1559435,0.0462599,0.00214,0.1734,0.2373,0.15,0.0669,0.1307,Chittaurgarh
MOD13A3_006__1_km_monthly_EVI_doy2004001_aid0020,_1_km_monthly_EVI,aid0020,01/01/2004,13043,-0.0341,0.5239,"(-0.0341,0.5239)",0.2017847,0.062216,0.0038708,0.2256,0.32,0.1885,0.0687,0.1626,Chittaurgarh
MOD13A3_006__1_km_monthly_EVI_doy2004032_aid0020,_1_km_monthly_EVI,aid0020,01/02/2004,13055,-0.03,0.5275,"(-0.03,0.5275)",0.191571,0.0636071,0.0040459,0.2117,0.3003,0.1761,0.0649,0.1526,Chittaurgarh
MOD13A3_006__1_km_monthly_EVI_doy2005001_aid0020,_1_km_monthly_EVI,aid0020,01/01/2005,13003,-0.0431,0.5662,"(-0.0431,0.5662)",0.2346002,0.08189,0.006706,0.2832,0.4426,0.2186,0.0187,0.1769,Chittaurgarh
MOD13A3_006__1_km_monthly_EVI_doy2005032_aid0020,_1_km_monthly_EVI,aid0020,01/02/2005,13044,-0.0419,0.5193,"(-0.0419,0.5193)",0.2149311,0.0784501,0.0061544,0.2583,0.4021,0.1983,0.0191,0.162375,Chittaurgarh
MOD13A3_006__1_km_monthly_EVI_doy2006001_aid0020,_1_km_monthly_EVI,aid0020,01/01/2006,12983,-0.0338,0.5909,"(-0.0338,0.5909)",0.2424266,0.0834123,0.0069576,0.2871,0.4399,0.2256,0.0332,0.1851,Chittaurgarh
MOD13A3_006__1_km_monthly_EVI_doy2006032_aid0020,_1_km_monthly_EVI,aid0020,01/02/2006,13037,-0.0341,0.5837,"(-0.0341,0.5837)",0.2144795,0.0759169,0.0057634,0.2521,0.3827,0.1971,0.0362,0.1648,Chittaurgarh
MOD13A3_006__1_km_monthly_EVI_doy2007001_aid0020,_1_km_monthly_EVI,aid0020,01/01/2007,13005,-0.0447,0.6034,"(-0.0447,0.6034)",0.2613375,0.0944459,0.00892,0.3248,0.5236,0.2436,-0.0065,0.1922,Chittaurgarh
MOD13A3_006__1_km_monthly_EVI_doy2007032_aid0020,_1_km_monthly_EVI,aid0020,01/02/2007,13017,-0.0345,0.5393,"(-0.0345,0.5393)",0.2357709,0.0829977,0.0068886,0.2879,0.4542,0.2177,0.0129,0.177,Chittaurgarh
MOD13A3_006__1_km_monthly_EVI_doy2008001_aid0020,_1_km_monthly_EVI,aid0020,01/01/2008,12963,-0.0217,0.5622,"(-0.0217,0.5622)",0.2489703,0.084823,0.0071949,0.3036,0.4774,0.2312,0.0128,0.187,Chittaurgarh
MOD13A3_006__1_km_monthly_EVI_doy2008032_aid0020,_1_km_monthly_EVI,aid0020,01/02/2008,12984,-0.0149,0.5384,"(-0.0149,0.5384)",0.2304856,0.0798836,0.0063814,0.2789,0.4382,0.2125,0.0186,0.1725,Chittaurgarh
MOD13A3_006__1_km_monthly_EVI_doy2009001_aid0020,_1_km_monthly_EVI,aid0020,01/01/2009,12998,-0.0118,0.5977,"(-0.0118,0.5977)",0.248018,0.0873562,0.0076311,0.3035,0.4833,0.229,0.0042,0.1836,Chittaurgarh
MOD13A3_006__1_km_monthly_EVI_doy2009032_aid0020,_1_km_monthly_EVI,aid0020,01/02/2009,13056,-0.0308,0.512,"(-0.0308,0.512)",0.2077461,0.0701682,0.0049236,0.2412,0.3602,0.191,0.0443,0.1618,Chittaurgarh
MOD13A3_006__1_km_monthly_EVI_doy2010001_aid0020,_1_km_monthly_EVI,aid0020,01/01/2010,13010,-0.0191,0.6369,"(-0.0191,0.6369)",0.2316798,0.0818729,0.0067032,0.2754,0.4281,0.21295,0.0212,0.1736,Chittaurgarh
MOD13A3_006__1_km_monthly_EVI_doy2010032_aid0020,_1_km_monthly_EVI,aid0020,01/02/2010,13061,-0.0281,0.527,"(-0.0281,0.527)",0.191311,0.0639386,0.0040881,0.2204,0.3256,0.1768,0.0465,0.1502,Chittaurgarh
MOD13A3_006__1_km_monthly_EVI_doy2011001_aid0020,_1_km_monthly_EVI,aid0020,01/01/2011,13005,-0.0292,0.5856,"(-0.0292,0.5856)",0.2737648,0.0930237,0.0086534,0.3382,0.5398,0.2624,0.0012,0.2031,Chittaurgarh
MOD13A3_006__1_km_monthly_EVI_doy2011032_aid0020,_1_km_monthly_EVI,aid0020,01/02/2011,13052,-0.0257,0.5998,"(-0.0257,0.5998)",0.2620493,0.1012412,0.0102498,0.3284,0.5467,0.2477,-0.0257,0.1828,Chittaurgarh
MOD13A3_006__1_km_monthly_EVI_doy2012001_aid0020,_1_km_monthly_EVI,aid0020,01/01/2012,13008,-0.0365,0.5967,"(-0.0365,0.5967)",0.2687219,0.0860764,0.0074092,0.3204,0.4866,0.2511,0.0438,0.2096,Chittaurgarh
MOD13A3_006__1_km_monthly_EVI_doy2012032_aid0020,_1_km_monthly_EVI,aid0020,01/02/2012,13073,-0.0332,0.552,"(-0.0332,0.552)",0.2534931,0.0866298,0.0075047,0.3109,0.4898,0.2374,0.0132,0.1912,Chittaurgarh
MOD13A3_006__1_km_monthly_EVI_doy2013001_aid0020,_1_km_monthly_EVI,aid0020,01/01/2013,12977,-0.0309,0.5648,"(-0.0309,0.5648)",0.2785592,0.0876934,0.0076901,0.3395,0.5236,0.2637,0.0291,0.2153,Chittaurgarh
MOD13A3_006__1_km_monthly_EVI_doy2013032_aid0020,_1_km_monthly_EVI,aid0020,01/02/2013,13002,-0.0208,0.6542,"(-0.0208,0.6542)",0.2757895,0.0908611,0.0082557,0.341475,0.5447,0.264,0.001,0.205,Chittaurgarh
MOD13A3_006__1_km_monthly_EVI_doy2014001_aid0020,_1_km_monthly_EVI,aid0020,01/01/2014,12997,-0.0275,0.675,"(-0.0275,0.675)",0.3037636,0.110134,0.0121295,0.3884,0.6271,0.2908,-0.0275,0.2168,Chittaurgarh
MOD13A3_006__1_km_monthly_EVI_doy2014032_aid0020,_1_km_monthly_EVI,aid0020,01/02/2014,13010,-0.0273,0.6445,"(-0.0273,0.6445)",0.3113479,0.1097274,0.0120401,0.398,0.6445,0.3049,-0.0273,0.2224,Chittaurgarh
MOD13A3_006__1_km_monthly_EVI_doy2015001_aid0020,_1_km_monthly_EVI,aid0020,01/01/2015,13019,-0.0487,0.6305,"(-0.0487,0.6305)",0.2873261,0.0959822,0.0092126,0.3563,0.5659,0.2739,0.0067,0.2163,Chittaurgarh
MOD13A3_006__1_km_monthly_EVI_doy2015032_aid0020,_1_km_monthly_EVI,aid0020,01/02/2015,13054,-0.0224,0.6067,"(-0.0224,0.6067)",0.2771457,0.1033787,0.0106872,0.3533,0.59,0.26535,-0.0224,0.195,Chittaurgarh
MOD13A3_006__1_km_monthly_EVI_doy2016001_aid0020,_1_km_monthly_EVI,aid0020,01/01/2016,12998,-0.0322,0.5519,"(-0.0322,0.5519)",0.2498331,0.081021,0.0065644,0.296575,0.4495,0.2336,0.0429,0.1946,Chittaurgarh
MOD13A3_006__1_km_monthly_EVI_doy2016032_aid0020,_1_km_monthly_EVI,aid0020,01/02/2016,13047,-0.0283,0.5625,"(-0.0283,0.5625)",0.2296633,0.0792287,0.0062772,0.2727,0.4164,0.213,0.0343,0.1768,Chittaurgarh
MOD13A3_006__1_km_monthly_EVI_doy2017001_aid0020,_1_km_monthly_EVI,aid0020,01/01/2017,13005,-0.0527,0.6007,"(-0.0527,0.6007)",0.3055574,0.1084191,0.0117547,0.3927,0.6007,0.2937,-0.0348,0.2187,Chittaurgarh
MOD13A3_006__1_km_monthly_EVI_doy2017032_aid0020,_1_km_monthly_EVI,aid0020,01/02/2017,13033,-0.0456,0.5958,"(-0.0456,0.5958)",0.2799765,0.1020126,0.0104066,0.3598,0.5958,0.2709,-0.0456,0.1947,Chittaurgarh
MOD13A3_006__1_km_monthly_EVI_doy2018001_aid0020,_1_km_monthly_EVI,aid0020,01/01/2018,13037,-0.0249,0.6005,"(-0.0249,0.6005)",0.2921606,0.1051574,0.0110581,0.3684,0.6005,0.2765,-0.0174,0.2116,Chittaurgarh
MOD13A3_006__1_km_monthly_EVI_doy2018032_aid0020,_1_km_monthly_EVI,aid0020,01/02/2018,13086,-0.032,0.552,"(-0.032,0.552)",0.2567758,0.0916102,0.0083924,0.3224,0.5289,0.247,-0.0209,0.1837,Chittaurgarh
MOD13A3_006__1_km_monthly_EVI_doy2019001_aid0020,_1_km_monthly_EVI,aid0020,01/01/2019,13073,-0.031,0.5993,"(-0.031,0.5993)",0.2871192,0.1034479,0.0107015,0.3551,0.5649,0.261,0.0053,0.2148,Chittaurgarh
MOD13A3_006__1_km_monthly_EVI_doy2019032_aid0020,_1_km_monthly_EVI,aid0020,01/02/2019,13086,-0.0316,0.624,"(-0.0316,0.624)",0.2836505,0.101734,0.0103498,0.355,0.5773,0.26635,-0.017,0.2062,Chittaurgarh
MOD13A3_006__1_km_monthly_EVI_doy2020001_aid0020,_1_km_monthly_EVI,aid0020,01/01/2020,13065,-0.0746,0.628,"(-0.0746,0.628)",0.3146359,0.1125675,0.0126715,0.4015,0.628,0.3025,-0.0218,0.2311,Chittaurgarh
MOD13A3_006__1_km_monthly_EVI_doy2020032_aid0020,_1_km_monthly_EVI,aid0020,01/02/2020,13058,-0.0632,0.629,"(-0.0632,0.629)",0.319366,0.1204941,0.0145188,0.418175,0.629,0.31645,-0.0632,0.2163,Chittaurgarh
MOD13A3_006__1_km_monthly_EVI_doy2021001_aid0020,_1_km_monthly_EVI,aid0020,01/01/2021,13048,-0.0465,0.6587,"(-0.0465,0.6587)",0.3152754,0.1143652,0.0130794,0.3949,0.6421,0.3002,-0.0198,0.226975,Chittaurgarh
MOD13A3_006__1_km_monthly_EVI_doy2021032_aid0020,_1_km_monthly_EVI,aid0020,01/02/2021,13086,-0.0578,0.6684,"(-0.0578,0.6684)",0.2616315,0.0945951,0.0089482,0.3256,0.5307,0.2542,-0.0155,0.1882,Chittaurgarh
MOD13A3_006__1_km_monthly_EVI_doy2000032_aid0021,_1_km_monthly_EVI,aid0021,01/02/2000,20462,0.0271,0.4956,"(0.0271,0.4956)",0.0856915,0.0368971,0.0013614,0.0843,0.1029,0.0771,0.0552,0.0719,Churu
MOD13A3_006__1_km_monthly_EVI_doy2001001_aid0021,_1_km_monthly_EVI,aid0021,01/01/2001,20462,0.0637,0.4219,"(0.0637,0.4219)",0.0912024,0.025592,0.0006549,0.0946,0.1172,0.0858,0.0637,0.0795,Churu
MOD13A3_006__1_km_monthly_EVI_doy2001032_aid0021,_1_km_monthly_EVI,aid0021,01/02/2001,20462,0.0531,0.4657,"(0.0531,0.4657)",0.0934385,0.0333312,0.001111,0.0945,0.1173,0.0857,0.0643,0.0793,Churu
MOD13A3_006__1_km_monthly_EVI_doy2002001_aid0021,_1_km_monthly_EVI,aid0021,01/01/2002,20462,0.0612,0.4262,"(0.0612,0.4262)",0.1046093,0.0262588,0.0006895,0.1079,0.1294,0.1008,0.0726,0.0935,Churu
MOD13A3_006__1_km_monthly_EVI_doy2002032_aid0021,_1_km_monthly_EVI,aid0021,01/02/2002,20462,0.0584,0.513,"(0.0584,0.513)",0.1015551,0.0352952,0.0012458,0.102,0.1234,0.0947,0.0689,0.0877,Churu
MOD13A3_006__1_km_monthly_EVI_doy2003001_aid0021,_1_km_monthly_EVI,aid0021,01/01/2003,20462,0.0476,0.3526,"(0.0476,0.3526)",0.0805681,0.0239961,0.0005758,0.0819,0.0993,0.0758,0.0529,0.0703,Churu
MOD13A3_006__1_km_monthly_EVI_doy2003032_aid0021,_1_km_monthly_EVI,aid0021,01/02/2003,20462,0.0448,0.5266,"(0.0448,0.5266)",0.0875265,0.0408364,0.0016676,0.0855,0.1044,0.0783,0.0545,0.0729,Churu
MOD13A3_006__1_km_monthly_EVI_doy2004001_aid0021,_1_km_monthly_EVI,aid0021,01/01/2004,20462,0.0625,0.439,"(0.0625,0.439)",0.1017139,0.0320533,0.0010274,0.1039,0.1265,0.0958,0.0662,0.0888,Churu
MOD13A3_006__1_km_monthly_EVI_doy2004032_aid0021,_1_km_monthly_EVI,aid0021,01/02/2004,20462,0.067,0.5055,"(0.067,0.5055)",0.1000545,0.0426047,0.0018152,0.0993,0.1246,0.0888,0.067,0.0824,Churu
MOD13A3_006__1_km_monthly_EVI_doy2005001_aid0021,_1_km_monthly_EVI,aid0021,01/01/2005,20462,0.059,0.4643,"(0.059,0.4643)",0.0961905,0.0384146,0.0014757,0.1006,0.1373,0.0874,0.059,0.0761,Churu
MOD13A3_006__1_km_monthly_EVI_doy2005032_aid0021,_1_km_monthly_EVI,aid0021,01/02/2005,20462,0.0501,0.4725,"(0.0501,0.4725)",0.1034554,0.0522276,0.0027277,0.112,0.1699,0.0856,0.0501,0.0734,Churu
MOD13A3_006__1_km_monthly_EVI_doy2006001_aid0021,_1_km_monthly_EVI,aid0021,01/01/2006,20462,0.059,0.3815,"(0.059,0.3815)",0.1011349,0.028134,0.0007915,0.1067,0.137,0.094,0.059,0.0865,Churu
MOD13A3_006__1_km_monthly_EVI_doy2006032_aid0021,_1_km_monthly_EVI,aid0021,01/02/2006,20462,0.0524,0.4376,"(0.0524,0.4376)",0.1039809,0.0372279,0.0013859,0.1079,0.1415,0.0933,0.0524,0.0855,Churu
MOD13A3_006__1_km_monthly_EVI_doy2007001_aid0021,_1_km_monthly_EVI,aid0021,01/01/2007,20462,0.053,0.4865,"(0.053,0.4865)",0.1060892,0.0412478,0.0017014,0.1108,0.1499,0.0949,0.053,0.0847,Churu
MOD13A3_006__1_km_monthly_EVI_doy2007032_aid0021,_1_km_monthly_EVI,aid0021,01/02/2007,20462,0.0521,0.5543,"(0.0521,0.5543)",0.1047548,0.056274,0.0031668,0.1108,0.1667,0.0843,0.0521,0.0735,Churu
