,Oct_Minimum,Oct_Maximum,Oct_Mean,Oct_Standard Deviation,Oct_Variance,Oct_Upper Quartile,Oct_Upper 1.5 IQR,Oct_Median,Oct_Lower 1.5 IQR,Oct_Lower Quartile,Oct_District,Oct_Year,Nov_Minimum,Nov_Maximum,Nov_Mean,Nov_Standard Deviation,Nov_Variance,Nov_Upper Quartile,Nov_Upper 1.5 IQR,Nov_Median,Nov_Lower 1.5 IQR,Nov_Lower Quartile,Nov_District,Nov_Year,Dec_Minimum,Dec_Maximum,Dec_Mean,Dec_Standard Deviation,Dec_Variance,Dec_Upper Quartile,Dec_Upper 1.5 IQR,Dec_Median,Dec_Lower 1.5 IQR,Dec_Lower Quartile,Dec_District,Dec_Year
514,-0.1859,0.7573,0.2585139,0.0932573,0.0086969,0.31025,0.4876,0.2484,0.031,0.19195,Ganganagar,2010,-0.1392,0.645,0.2426871,0.0814076,0.0066272,0.2937,0.4634,0.2337,0.0268,0.1804,Ganganagar,2010,-0.1512,0.6406,0.298909,0.1282438,0.0164465,0.4077,0.6406,0.2849,-0.1512,0.1798,Ganganagar,2010
515,-0.0926,0.7388,0.3034373,0.1020168,0.0104074,0.36335,0.5617,0.2914,0.0475,0.231,Ganganagar,2011,-0.1469,0.5676,0.2648336,0.0880345,0.0077501,0.3347,0.5504,0.2546,-0.0161,0.1904,Ganganagar,2011,-0.1488,0.6022,0.2902778,0.115981,0.0134516,0.3874,0.6022,0.2734,-0.0177,0.1824,Ganganagar,2011
516,0.0756,0.8045,0.3262168,0.1090174,0.0118848,0.4005,0.6422,0.3186,0.0756,0.2391,Ganganagar,2012,-0.0652,0.5093,0.2208663,0.0628952,0.0039558,0.2675,0.4146,0.2132,0.0881,0.169,Ganganagar,2012,-0.1833,0.5596,0.2388792,0.0863131,0.00745,0.3024,0.5124,0.2252,-0.0446,0.1621,Ganganagar,2012
517,-0.1318,0.7921,0.282834,0.0809116,0.0065467,0.3303,0.4872,0.2777,0.0761,0.2257,Ganganagar,2013,-0.0893,0.5272,0.1958365,0.0494979,0.00245,0.22515,0.3235,0.1906,0.0666,0.1595,Ganganagar,2013,-0.0501,0.6776,0.2983061,0.1345187,0.0180953,0.41375,0.6776,0.2895,-0.0501,0.1652,Ganganagar,2013
518,-0.0005,0.6625,0.2963538,0.0798176,0.0063708,0.3493,0.5221,0.2925,0.0976,0.23355,Ganganagar,2014,-0.0554,0.4703,0.1964953,0.045422,0.0020632,0.2213,0.3057,0.19,0.0897,0.16495,Ganganagar,2014,-0.0393,0.6274,0.2655794,0.1076096,0.0115798,0.33955,0.5902,0.244,-0.0393,0.172,Ganganagar,2014
519,-0.0709,0.7068,0.2743335,0.0688177,0.0047359,0.3094,0.4345,0.2656,0.107,0.226,Ganganagar,2015,0.0436,0.5337,0.2060869,0.0473811,0.002245,0.2293,0.31,0.1984,0.0949,0.17545,Ganganagar,2015,-0.1428,0.7259,0.3148419,0.1374021,0.0188793,0.4295,0.7259,0.2965,-0.1428,0.1837,Ganganagar,2015
520,-0.1251,0.7352,0.2787486,0.0855212,0.0073139,0.3233,0.4766,0.2641,0.0893,0.2211,Ganganagar,2016,-0.0004,0.4948,0.1987833,0.0467961,0.0021899,0.22515,0.3122,0.1924,0.0851,0.1671,Ganganagar,2016,-0.1763,0.6245,0.2830527,0.1063831,0.0113174,0.3691,0.6245,0.2738,-0.0718,0.1836,Ganganagar,2016
521,0.0816,0.6615,0.2394378,0.0786606,0.0061875,0.27685,0.4134,0.2283,0.0816,0.1857,Ganganagar,2017,0.0555,0.5319,0.1728933,0.0447636,0.0020038,0.1908,0.2604,0.1657,0.0768,0.1444,Ganganagar,2017,0.0746,0.6113,0.2662607,0.1122742,0.0126055,0.35865,0.6113,0.2624,0.0746,0.1578,Ganganagar,2017
522,0.0218,0.6298,0.2384847,0.0825208,0.0068097,0.279,0.4285,0.2203,0.0298,0.179,Ganganagar,2018,0.0785,0.4981,0.1987239,0.0595981,0.0035519,0.2346,0.3592,0.1893,0.0785,0.1515,Ganganagar,2018,0.0782,0.7031,0.3122442,0.1343008,0.0180367,0.4287,0.7031,0.3162,0.0782,0.1777,Ganganagar,2018
523,0.0875,0.7254,0.2945833,0.0991732,0.0098353,0.346,0.5233,0.279,0.0875,0.2278,Ganganagar,2019,0.0865,0.599,0.2363261,0.0734551,0.0053956,0.2794,0.4246,0.2272,0.0865,0.1826,Ganganagar,2019,0.0895,0.7116,0.3482433,0.143394,0.0205618,0.47215,0.7116,0.3426,0.0895,0.2219,Ganganagar,2019
524,0.0812,0.7745,0.2741508,0.1026288,0.0105327,0.3291,0.5206,0.2578,0.0812,0.201,Ganganagar,2020,0.0651,0.5052,0.2160758,0.0634929,0.0040313,0.254,0.3808,0.2113,0.0651,0.1693,Ganganagar,2020,0.0841,0.6454,0.278626,0.1044314,0.0109059,0.3584,0.61,0.2754,0.0841,0.1857,Ganganagar,2020
525,-0.1568,0.6351,0.2165498,0.1082477,0.0117176,0.28405,0.5066,0.1647,-0.0824,0.1355,Hanumangarh,2000,-0.1274,0.4363,0.1655721,0.0561083,0.0031481,0.2036,0.3232,0.1407,0.0267,0.1232,Hanumangarh,2000,-0.1553,0.7638,0.1643804,0.0803758,0.0064603,0.18385,0.282,0.1335,0.0621,0.1183,Hanumangarh,2000
526,-0.1899,0.667,0.2282195,0.1075135,0.0115592,0.28955,0.4944,0.1813,0.0358,0.1529,Hanumangarh,2001,-0.1077,0.4547,0.1682895,0.0503974,0.0025399,0.196275,0.2888,0.1507,0.0772,0.1345,Hanumangarh,2001,-0.1919,0.7128,0.1788481,0.0701507,0.0049211,0.2064,0.3136,0.1519,0.0876,0.1349,Hanumangarh,2001
527,-0.0324,0.6634,0.1792011,0.0959771,0.0092116,0.2283,0.411,0.137,-0.0324,0.1065,Hanumangarh,2002,-0.1095,0.4722,0.1472946,0.0557179,0.0031045,0.18065,0.295,0.1252,0.0021,0.1043,Hanumangarh,2002,-0.1406,0.7212,0.1726178,0.0977212,0.0095494,0.22255,0.4039,0.1251,0.0365,0.1016,Hanumangarh,2002
528,0.0571,0.6734,0.2497119,0.0993906,0.0098785,0.30295,0.4876,0.2119,0.0571,0.1798,Hanumangarh,2003,-0.0619,0.5278,0.1857635,0.0535578,0.0028684,0.2158,0.3171,0.1683,0.05,0.1482,Hanumangarh,2003,-0.1268,0.57,0.2094669,0.0855447,0.0073179,0.25155,0.4054,0.1666,0.0469,0.1489,Hanumangarh,2003
529,-0.1145,0.6893,0.2260446,0.1205105,0.0145228,0.29285,0.5248,0.1696,0.0786,0.1382,Hanumangarh,2004,-0.0419,0.5138,0.1790457,0.0697799,0.0048692,0.2232,0.3661,0.1493,0.0576,0.1279,Hanumangarh,2004,0.062,0.6478,0.1982909,0.1039616,0.010808,0.2443,0.4252,0.1512,0.062,0.1237,Hanumangarh,2004
530,0.0867,0.6899,0.2607309,0.1216014,0.0147869,0.3427,0.605,0.2171,0.0867,0.1674,Hanumangarh,2005,0.0895,0.5049,0.1908796,0.062964,0.0039645,0.23565,0.3727,0.1695,0.0895,0.1433,Hanumangarh,2005,0.0781,0.595,0.1912732,0.0647522,0.0041928,0.2332,0.3681,0.1698,0.0781,0.1431,Hanumangarh,2005
531,0.0572,0.596,0.2283778,0.1029512,0.010599,0.2958,0.5152,0.1836,0.0572,0.1492,Hanumangarh,2006,0.0891,0.48,0.1916337,0.0703946,0.0049554,0.23765,0.3868,0.1637,0.0891,0.1382,Hanumangarh,2006,0.0858,0.7533,0.2118273,0.0985516,0.0097124,0.2751,0.4832,0.1675,0.0858,0.13635,Hanumangarh,2006
532,0.0639,0.673,0.2693266,0.1116567,0.0124672,0.34385,0.5831,0.2261,0.0639,0.1842,Hanumangarh,2007,0.0999,0.4761,0.2025014,0.0672783,0.0045264,0.24335,0.3776,0.1764,0.0999,0.1538,Hanumangarh,2007,0.0664,0.6958,0.2090404,0.0699697,0.0048958,0.24185,0.3623,0.1871,0.0664,0.1615,Hanumangarh,2007
533,-0.0942,0.6292,0.2456385,0.0949176,0.0090094,0.30475,0.4971,0.2098,0.0777,0.176,Hanumangarh,2008,-0.1018,0.505,0.194876,0.0499433,0.0024943,0.22065,0.3107,0.1805,0.1058,0.1606,Hanumangarh,2008,-0.0266,0.6758,0.2392034,0.0959953,0.0092151,0.2841,0.4532,0.1964,0.0958,0.17135,Hanumangarh,2008
534,0.0904,0.6965,0.249345,0.1296578,0.0168111,0.3506,0.6593,0.1906,0.0904,0.1446,Hanumangarh,2009,0.0745,0.4503,0.1704919,0.0643518,0.0041412,0.2086,0.3387,0.1501,0.0745,0.1215,Hanumangarh,2009,0.0883,0.5956,0.1835259,0.071346,0.0050903,0.2241,0.3679,0.1612,0.0883,0.1281,Hanumangarh,2009
535,-0.1364,0.7056,0.3442779,0.1067122,0.0113875,0.419,0.6523,0.315,0.0482,0.26335,Hanumangarh,2010,-0.0814,0.5231,0.2430764,0.0583655,0.0034065,0.27725,0.3917,0.2291,0.1032,0.2008,Hanumangarh,2010,-0.0176,0.4897,0.2256879,0.0574846,0.0033045,0.2522,0.3516,0.2071,0.1032,0.1859,Hanumangarh,2010
536,-0.0926,0.759,0.3727479,0.1288201,0.0165946,0.4801,0.759,0.3302,-0.0373,0.2654,Hanumangarh,2011,-0.0915,0.5539,0.2667098,0.0858425,0.0073689,0.3268,0.5141,0.2286,0.0176,0.2019,Hanumangarh,2011,-0.1488,0.5652,0.2393067,0.0699623,0.0048947,0.27035,0.389,0.2142,0.0782,0.1912,Hanumangarh,2011
537,0.072,0.7854,0.4106437,0.1309943,0.0171595,0.5128,0.7854,0.4106,0.072,0.2949,Hanumangarh,2012,-0.0652,0.5588,0.2275644,0.067292,0.0045282,0.26435,0.3914,0.2062,0.1016,0.1796,Hanumangarh,2012,-0.1833,0.4897,0.1967345,0.045262,0.0020486,0.2243,0.3143,0.1865,0.0897,0.1643,Hanumangarh,2012
538,-0.0625,0.7479,0.3349808,0.1092886,0.011944,0.4117,0.6507,0.3016,0.0195,0.24895,Hanumangarh,2013,-0.0893,0.5211,0.2096745,0.0541589,0.0029332,0.2431,0.3528,0.194,0.0884,0.1699,Hanumangarh,2013,0.0574,0.7167,0.25623,0.1233542,0.0152163,0.34915,0.632,0.1929,0.0574,0.1603,Hanumangarh,2013
539,-0.0063,0.7197,0.3088634,0.1097903,0.0120539,0.3905,0.6387,0.2635,-0.0063,0.2242,Hanumangarh,2014,-0.1465,0.4283,0.2000189,0.0506369,0.0025641,0.23295,0.3363,0.1826,0.1018,0.1639,Hanumangarh,2014,-0.086,0.6237,0.2324377,0.0964212,0.0092971,0.28895,0.4783,0.1858,0.1052,0.1622,Hanumangarh,2014
540,0.1145,0.7424,0.2925538,0.1099706,0.0120935,0.3622,0.5883,0.2549,0.1145,0.2109,Hanumangarh,2015,0.0942,0.5516,0.2106154,0.0639044,0.0040838,0.25605,0.3912,0.1884,0.0942,0.1658,Hanumangarh,2015,-0.1428,0.6735,0.2477632,0.1104758,0.0122049,0.3243,0.5689,0.1938,0.0346,0.1609,Hanumangarh,2015
541,-0.1251,0.6948,0.304193,0.1057176,0.0111762,0.368,0.5816,0.2761,0.1116,0.2254,Hanumangarh,2016,-0.0004,0.5142,0.2026332,0.041897,0.0017554,0.22615,0.3044,0.1958,0.0989,0.17395,Hanumangarh,2016,-0.1763,0.6309,0.2538808,0.1054031,0.0111098,0.3268,0.5516,0.2019,-0.0319,0.1759,Hanumangarh,2016
542,0.0753,0.62,0.2837031,0.1039811,0.0108121,0.34525,0.5542,0.2466,0.0753,0.2058,Hanumangarh,2017,0.0555,0.4484,0.1799718,0.0323912,0.0010492,0.195,0.2473,0.1762,0.1081,0.1601,Hanumangarh,2017,-0.1349,0.6346,0.2366637,0.109154,0.0119146,0.31445,0.5574,0.1847,0.0693,0.15185,Hanumangarh,2017
543,0.1192,0.7446,0.3378804,0.1101539,0.0121339,0.4122,0.6488,0.3091,0.1192,0.2544,Hanumangarh,2018,0.0981,0.5148,0.2117484,0.0562496,0.003164,0.24135,0.342,0.1987,0.0981,0.1741,Hanumangarh,2018,0.0929,0.6983,0.2732221,0.1268704,0.0160961,0.3784,0.6413,0.2136,0.0929,0.1686,Hanumangarh,2018
544,0.1212,0.7271,0.342402,0.1261278,0.0159082,0.4309,0.7043,0.2993,0.1212,0.2464,Hanumangarh,2019,0.1221,0.5663,0.2441722,0.0848103,0.0071928,0.301,0.4831,0.2084,0.1221,0.1796,Hanumangarh,2019,0.1091,0.7376,0.2905281,0.1369763,0.0187625,0.3908,0.7196,0.2534,0.1091,0.1711,Hanumangarh,2019
545,0.1011,0.7779,0.322392,0.1251293,0.0156573,0.4135,0.697,0.276,0.1011,0.2245,Hanumangarh,2020,0.1142,0.5092,0.2198118,0.0601943,0.0036234,0.2567,0.3803,0.2007,0.1142,0.1736,Hanumangarh,2020,0.1268,0.7098,0.2757024,0.1219636,0.0148751,0.36865,0.6585,0.2224,0.1268,0.1748,Hanumangarh,2020
546,-0.1068,0.7168,0.3132981,0.0820548,0.006733,0.3607,0.5237,0.3043,0.0891,0.2519,Jaipur,2000,-0.0447,0.5264,0.2333312,0.0424034,0.0017981,0.2556,0.3285,0.2287,0.1344,0.2069,Jaipur,2000,-0.0081,0.7056,0.2775828,0.0781535,0.006108,0.3064,0.4262,0.2617,0.1122,0.2265,Jaipur,2000
547,-0.1084,0.5143,0.2674029,0.0479783,0.0023019,0.2938,0.3793,0.2621,0.1516,0.2368,Jaipur,2001,-0.1925,0.4809,0.2427541,0.0413658,0.0017111,0.2634,0.3319,0.2382,0.1506,0.2177,Jaipur,2001,-0.1244,0.6044,0.2658815,0.0604074,0.0036491,0.2976,0.4069,0.2577,0.1155,0.2246,Jaipur,2001
548,-0.0922,0.5465,0.2514722,0.0632632,0.0040022,0.2917,0.4214,0.2368,0.0753,0.2051,Jaipur,2002,-0.0278,0.4579,0.218912,0.0379582,0.0014408,0.2417,0.3138,0.2145,0.121,0.1932,Jaipur,2002,-0.0004,0.5767,0.2492213,0.0709249,0.0050303,0.2872,0.4216,0.2315,0.0659,0.1976,Jaipur,2002
549,-0.0202,0.771,0.3324905,0.0701436,0.0049201,0.3726,0.5071,0.3243,0.1523,0.282875,Jaipur,2003,-0.1722,0.6121,0.2694038,0.048953,0.0023964,0.2908,0.3689,0.2626,0.1623,0.2387,Jaipur,2003,-0.1781,0.7234,0.3151538,0.0938783,0.0088131,0.3507,0.5031,0.2947,0.0983,0.2491,Jaipur,2003
550,-0.1232,0.7525,0.3261012,0.0806862,0.0065103,0.36845,0.5161,0.3117,0.1225,0.27,Jaipur,2004,-0.134,0.7169,0.2746688,0.0610436,0.0037263,0.2943,0.3755,0.264,0.1594,0.2401,Jaipur,2004,-0.1716,0.676,0.3446344,0.0831327,0.006911,0.3924,0.5461,0.339,0.1367,0.2899,Jaipur,2004
551,-0.1766,0.7309,0.3426366,0.0840402,0.0070628,0.3913,0.5538,0.3333,0.1208,0.2828,Jaipur,2005,-0.0214,0.6216,0.27905,0.0592234,0.0035074,0.3013,0.3872,0.2696,0.16,0.244,Jaipur,2005,0.0387,0.6573,0.3171437,0.0771701,0.0059552,0.3651,0.5195,0.3117,0.1067,0.2616,Jaipur,2005
552,0.0085,0.6096,0.2889928,0.0607092,0.0036856,0.3261,0.4454,0.2786,0.1299,0.2465,Jaipur,2006,0.0126,0.5177,0.2568161,0.0455801,0.0020775,0.2863,0.3795,0.2518,0.1317,0.224,Jaipur,2006,0.0057,0.6599,0.2946879,0.0882988,0.0077967,0.3471,0.5313,0.2786,0.0439,0.2239,Jaipur,2006
553,0.0518,0.7398,0.3236123,0.0628256,0.0039471,0.3582,0.4722,0.3167,0.1679,0.2819,Jaipur,2007,0.0512,0.5615,0.2577829,0.0405783,0.0016466,0.2746,0.3347,0.2525,0.1758,0.2345,Jaipur,2007,0.0621,0.723,0.2949366,0.083916,0.0070419,0.3297,0.4665,0.2767,0.1052,0.2384,Jaipur,2007
554,-0.0988,0.7387,0.3252178,0.0717754,0.0051517,0.3546,0.4688,0.3097,0.1675,0.2783,Jaipur,2008,-0.1907,0.6814,0.2823197,0.0560647,0.0031433,0.3025,0.3812,0.2711,0.172,0.25,Jaipur,2008,-0.1901,0.7185,0.3336993,0.0884125,0.0078168,0.3835,0.5523,0.3217,0.1033,0.2709,Jaipur,2008
555,-0.0178,0.6531,0.2800497,0.0572426,0.0032767,0.3095,0.4095,0.2717,0.1433,0.2425,Jaipur,2009,-0.0358,0.5197,0.2476106,0.0456717,0.0020859,0.2727,0.3552,0.242,0.1358,0.2176,Jaipur,2009,-0.0163,0.6912,0.3102335,0.1100155,0.0121034,0.3724,0.5959,0.2858,0.0561,0.2232,Jaipur,2009
556,-0.1992,0.8267,0.374726,0.0835551,0.0069815,0.4097,0.538,0.3606,0.1957,0.3241,Jaipur,2010,-0.1918,0.7789,0.3049905,0.0735577,0.0054107,0.3245,0.4139,0.289,0.1781,0.2649,Jaipur,2010,-0.18,0.7363,0.3381241,0.0831327,0.006911,0.3854,0.5389,0.3294,0.1305,0.2829,Jaipur,2010
557,-0.1959,0.746,0.3551425,0.0799477,0.0063916,0.3802,0.4885,0.34,0.1997,0.308,Jaipur,2011,-0.1864,0.677,0.3085632,0.0642999,0.0041345,0.3326,0.4248,0.2958,0.1842,0.2711,Jaipur,2011,-0.1894,0.6667,0.3561323,0.0796353,0.0063418,0.408,0.5699,0.3545,0.1401,0.2998,Jaipur,2011
558,-0.1981,0.8299,0.3980456,0.0959237,0.0092014,0.456,0.6447,0.383,0.1418,0.32975,Jaipur,2012,-0.1943,0.7482,0.2992931,0.0712726,0.0050798,0.3239,0.4223,0.2846,0.1599,0.2583,Jaipur,2012,-0.1759,0.6851,0.3319662,0.0745784,0.0055619,0.372925,0.506,0.3272,0.1534,0.284175,Jaipur,2012
559,-0.1861,0.7999,0.3868886,0.0911942,0.0083164,0.4302,0.5834,0.3725,0.1773,0.3279,Jaipur,2013,-0.1582,0.6879,0.3139439,0.0730525,0.0053367,0.3369,0.4354,0.2967,0.177,0.2712,Jaipur,2013,-0.193,0.8439,0.3828948,0.0921485,0.0084913,0.4384,0.6199,0.3756,0.1366,0.3173,Jaipur,2013
560,-0.1923,0.7848,0.3608886,0.0796704,0.0063474,0.398525,0.5269,0.3514,0.1855,0.3126,Jaipur,2014,-0.1466,0.7223,0.311781,0.0645015,0.0041604,0.3407,0.4448,0.3012,0.1714,0.2712,Jaipur,2014,-0.1921,0.7418,0.3620915,0.0880742,0.0077571,0.4176,0.594,0.3542,0.1243,0.3,Jaipur,2014
561,-0.1407,0.6067,0.3124019,0.0590563,0.0034877,0.3448,0.4506,0.303,0.1686,0.2742,Jaipur,2015,-0.1425,0.5347,0.2774161,0.0487177,0.0023734,0.2997,0.3769,0.2702,0.1712,0.2482,Jaipur,2015,-0.0526,0.7138,0.3112286,0.0791375,0.0062628,0.3569,0.5138,0.298,0.095,0.2521,Jaipur,2015
562,-0.1956,0.7791,0.3584376,0.0807903,0.0065271,0.3954,0.5281,0.3474,0.1771,0.3069,Jaipur,2016,-0.1135,0.6813,0.3115226,0.0631214,0.0039843,0.3367,0.4303,0.3023,0.1812,0.2743,Jaipur,2016,-0.0227,0.6893,0.3623552,0.0808194,0.0065318,0.4138,0.5757,0.3582,0.1442,0.3058,Jaipur,2016
563,0.0343,0.6224,0.2920897,0.0489669,0.0023978,0.3162,0.3985,0.2868,0.1808,0.2613,Jaipur,2017,-0.0378,0.504,0.2746728,0.0394999,0.0015602,0.2946,0.3604,0.271,0.1852,0.2507,Jaipur,2017,-0.012,0.6779,0.3178726,0.0787937,0.0062084,0.3593,0.5054,0.3048,0.1157,0.2618,Jaipur,2017
564,-0.1466,0.7828,0.4031164,0.0842078,0.007091,0.4462,0.5913,0.3962,0.2068,0.3494,Jaipur,2018,-0.1953,0.6849,0.3137388,0.0597082,0.0035651,0.3364,0.4228,0.3034,0.1925,0.2788,Jaipur,2018,-0.0585,0.68,0.3581845,0.0803475,0.0064557,0.4067,0.563,0.352,0.1494,0.302,Jaipur,2018
565,-0.176,0.8176,0.4039919,0.0889148,0.0079058,0.4455,0.5919,0.3911,0.2052,0.3479,Jaipur,2019,-0.1932,0.7914,0.3358721,0.0785004,0.0061623,0.359825,0.4621,0.3194,0.1896,0.2916,Jaipur,2019,-0.1991,0.7536,0.3977862,0.093426,0.0087284,0.4498,0.6164,0.3934,0.1736,0.3387,Jaipur,2019
566,-0.03,0.7734,0.3581885,0.074653,0.0055731,0.3803,0.4754,0.3462,0.222,0.3169,Jaipur,2020,-0.1886,0.6785,0.3146025,0.0633221,0.0040097,0.3366,0.4252,0.3023,0.1906,0.2774,Jaipur,2020,-0.1891,0.6653,0.3537625,0.0768346,0.0059036,0.4015,0.5559,0.3476,0.1442,0.2984,Jaipur,2020
567,-0.1511,0.4899,0.1198266,0.0363256,0.0013196,0.1422,0.2162,0.1126,0.0463,0.0928,Jaisalmer,2000,-0.1511,0.4036,0.1107844,0.027037,0.000731,0.1281,0.1827,0.1063,0.0375,0.0917,Jaisalmer,2000,-0.1874,0.3671,0.1072021,0.0241108,0.0005813,0.123,0.1721,0.1038,0.0431,0.0901,Jaisalmer,2000
568,0.05,0.4612,0.1445713,0.0386379,0.0014929,0.1664,0.2393,0.1403,0.05,0.1178,Jaisalmer,2001,-0.0153,0.3902,0.130109,0.0322546,0.0010404,0.1489,0.2113,0.126,0.0462,0.1073,Jaisalmer,2001,-0.0641,0.3843,0.1259583,0.029878,0.0008927,0.1436,0.2018,0.1224,0.0508,0.1048,Jaisalmer,2001
569,0.042,0.3835,0.0875044,0.0162725,0.0002648,0.0958,0.1241,0.0861,0.0486,0.0769,Jaisalmer,2002,0.0376,0.36,0.0872043,0.015847,0.0002511,0.0953,0.1229,0.0857,0.0502,0.0769,Jaisalmer,2002,0.0352,0.3583,0.0852741,0.0160145,0.0002565,0.0933,0.1206,0.0841,0.0492,0.0751,Jaisalmer,2002
570,-0.0002,0.463,0.1707147,0.0505561,0.0025559,0.2012,0.3,0.1634,0.0579,0.1353,Jaisalmer,2003,0.0469,0.4005,0.149506,0.0411287,0.0016916,0.1723,0.2497,0.1434,0.0469,0.1207,Jaisalmer,2003,-0.0852,0.4477,0.1448227,0.040557,0.0016449,0.1672,0.2437,0.139,0.0464,0.1162,Jaisalmer,2003
571,0.0383,0.402,0.1036519,0.0281951,0.000795,0.1126,0.1517,0.0983,0.0478,0.0865,Jaisalmer,2004,0.038,0.4043,0.1034159,0.0244419,0.0005974,0.1138,0.1531,0.0994,0.0502,0.0876,Jaisalmer,2004,0.0356,0.4858,0.1000749,0.0238098,0.0005669,0.1088,0.1433,0.0963,0.0517,0.0858,Jaisalmer,2004
572,-0.0073,0.4978,0.1227489,0.0471509,0.0022232,0.1474,0.239,0.1109,0.033,0.0863,Jaisalmer,2005,0.0204,0.4254,0.1051019,0.0296899,0.0008815,0.123,0.1846,0.0997,0.0204,0.0819,Jaisalmer,2005,0.0357,0.4427,0.100101,0.0264691,0.0007006,0.1131,0.1605,0.0959,0.0357,0.0815,Jaisalmer,2005
573,-0.1835,0.4356,0.1604655,0.045878,0.0021048,0.1904,0.2835,0.1601,0.0407,0.1283,Jaisalmer,2006,-0.1955,0.4381,0.1476228,0.0374229,0.0014005,0.1721,0.2483,0.1477,0.0452,0.1213,Jaisalmer,2006,-0.1885,0.5542,0.1369719,0.0366644,0.0013443,0.1564,0.2221,0.1346,0.0486,0.1126,Jaisalmer,2006
574,-0.1033,0.5527,0.1475839,0.04368,0.0019079,0.1739,0.2604,0.1393,0.0351,0.1162,Jaisalmer,2007,-0.1863,0.4255,0.1295037,0.0305072,0.0009307,0.1484,0.2091,0.126,0.0478,0.1078,Jaisalmer,2007,-0.1547,0.4412,0.1200708,0.029352,0.0008615,0.1347,0.1857,0.1164,0.0498,0.1007,Jaisalmer,2007
575,0.048,0.5235,0.1274739,0.0302658,0.000916,0.144,0.1987,0.1243,0.0546,0.1075,Jaisalmer,2008,0.0413,0.4663,0.1153629,0.023448,0.0005498,0.1285,0.1708,0.1134,0.0581,0.1003,Jaisalmer,2008,0.0371,0.507,0.1096412,0.0298156,0.000889,0.12,0.1605,0.1052,0.0531,0.093,Jaisalmer,2008
576,0.0436,0.456,0.1005834,0.0244149,0.0005961,0.1114,0.1523,0.0965,0.0436,0.0841,Jaisalmer,2009,0.0403,0.3795,0.0959073,0.0203482,0.000414,0.1058,0.1413,0.0932,0.0468,0.0821,Jaisalmer,2009,0.0385,0.5245,0.0954976,0.0256409,0.0006575,0.103,0.1349,0.0916,0.0504,0.0817,Jaisalmer,2009
577,-0.1856,0.5878,0.2260609,0.0629355,0.0039609,0.2659,0.3892,0.225,0.0622,0.1837,Jaisalmer,2010,-0.1984,0.4845,0.1876139,0.0417973,0.001747,0.2142,0.2947,0.1873,0.08,0.1605,Jaisalmer,2010,-0.1845,0.5233,0.1675357,0.0382737,0.0014649,0.19,0.2602,0.1653,0.073,0.1432,Jaisalmer,2010
578,-0.1953,0.7869,0.2402679,0.0834514,0.0069641,0.2934,0.4629,0.2254,0.0214,0.1802,Jaisalmer,2011,-0.1881,0.4257,0.1934046,0.0457768,0.0020955,0.2241,0.3163,0.1899,0.0704,0.1626,Jaisalmer,2011,-0.1924,0.545,0.1743934,0.0402321,0.0016186,0.199025,0.2749,0.1709,0.0725,0.1484,Jaisalmer,2011
579,0.0643,0.6761,0.2028419,0.063564,0.0040404,0.2351,0.3464,0.1923,0.0643,0.1609,Jaisalmer,2012,0.0393,0.48,0.1626137,0.0384804,0.0014807,0.1872,0.264,0.1596,0.0631,0.136,Jaisalmer,2012,0.0593,0.4478,0.1505633,0.035676,0.0012728,0.1723,0.2419,0.1475,0.0593,0.1258,Jaisalmer,2012
580,-0.0042,0.5743,0.166986,0.0513741,0.0026393,0.1922,0.281,0.1581,0.0597,0.133,Jaisalmer,2013,0.0581,0.4699,0.1429133,0.0334574,0.0011194,0.1594,0.2167,0.1403,0.0637,0.1211,Jaisalmer,2013,0.0582,0.5197,0.1340396,0.0341695,0.0011676,0.1485,0.201,0.1304,0.0613,0.1134,Jaisalmer,2013
581,0.0493,0.564,0.1214114,0.0393764,0.0015505,0.136,0.197,0.112,0.0493,0.0953,Jaisalmer,2014,0.0442,0.4143,0.1081656,0.0263243,0.000693,0.1196,0.1629,0.1039,0.0507,0.0907,Jaisalmer,2014,0.0437,0.5921,0.1090109,0.0314957,0.000992,0.1187,0.1607,0.1038,0.051,0.0907,Jaisalmer,2014
582,-0.1911,0.6109,0.1998999,0.0617983,0.003819,0.2387,0.3638,0.1963,0.0437,0.1552,Jaisalmer,2015,-0.1968,0.5227,0.168081,0.0449082,0.0020167,0.1953,0.2842,0.1674,0.0549,0.136,Jaisalmer,2015,-0.1737,0.6715,0.1506997,0.0418434,0.0017509,0.17,0.239,0.1465,0.0561,0.124,Jaisalmer,2015
583,-0.1629,0.6084,0.1700992,0.0528205,0.00279,0.1997,0.2988,0.1644,0.0549,0.1336,Jaisalmer,2016,0.0585,0.454,0.1407899,0.0345854,0.0011962,0.159,0.2206,0.1376,0.0585,0.1179,Jaisalmer,2016,0.0543,0.5821,0.1348479,0.0369087,0.0013623,0.1496,0.2048,0.13,0.0589,0.1128,Jaisalmer,2016
584,-0.0967,0.5575,0.1566066,0.0427068,0.0018239,0.1777,0.2507,0.1499,0.057,0.129,Jaisalmer,2017,0.0544,0.4507,0.1364411,0.0317939,0.0010108,0.1517,0.2051,0.1322,0.0627,0.1161,Jaisalmer,2017,0.0454,0.5326,0.1289585,0.0349758,0.0012233,0.1417,0.1918,0.1228,0.0585,0.1083,Jaisalmer,2017
