File Name,Dataset,District,aid,Date,Count,Minimum,Maximum,Range,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile
MOD13A3_006__1_km_monthly_NDVI_doy2012001_aid0011,_1_km_monthly_NDVI,Ajmer,aid0011,01/01/2012,10552,-0.1081,0.7051,"(-0.1081,0.7051)",0.329651,0.0789625,0.0062351,0.363825,0.4965,0.3103,0.1475,0.2753
MOD13A3_006__1_km_monthly_NDVI_doy2012032_aid0011,_1_km_monthly_NDVI,Ajmer,aid0011,01/02/2012,10552,-0.1563,0.7027,"(-0.1563,0.7027)",0.3055809,0.079055,0.0062497,0.336525,0.4638,0.2848,0.1262,0.2516
MOD13A3_006__1_km_monthly_NDVI_doy2013001_aid0011,_1_km_monthly_NDVI,Ajmer,aid0011,01/01/2013,10551,-0.0239,0.7143,"(-0.0239,0.7143)",0.3429131,0.0817967,0.0066907,0.3835,0.5296,0.3286,0.1405,0.2858
MOD13A3_006__1_km_monthly_NDVI_doy2013032_aid0011,_1_km_monthly_NDVI,Ajmer,aid0011,01/02/2013,10552,-0.098,0.7972,"(-0.098,0.7972)",0.35937,0.0947564,0.0089788,0.4099,0.5861,0.3413,0.1183,0.292375
MOD13A3_006__1_km_monthly_NDVI_doy2014001_aid0011,_1_km_monthly_NDVI,Ajmer,aid0011,01/01/2014,10551,-0.0294,0.7468,"(-0.0294,0.7468)",0.3972458,0.1004268,0.0100855,0.4615,0.668,0.3792,0.1158,0.3232
MOD13A3_006__1_km_monthly_NDVI_doy2014032_aid0011,_1_km_monthly_NDVI,Ajmer,aid0011,01/02/2014,10552,-0.1229,0.7855,"(-0.1229,0.7855)",0.4082823,0.1162456,0.013513,0.490325,0.7501,0.3876,0.0607,0.3163
MOD13A3_006__1_km_monthly_NDVI_doy2015001_aid0011,_1_km_monthly_NDVI,Ajmer,aid0011,01/01/2015,10551,-0.1966,0.7228,"(-0.1966,0.7228)",0.3522815,0.0946579,0.0089601,0.3923,0.5464,0.3302,0.139,0.2894
MOD13A3_006__1_km_monthly_NDVI_doy2015032_aid0011,_1_km_monthly_NDVI,Ajmer,aid0011,01/02/2015,10552,-0.1926,0.7819,"(-0.1926,0.7819)",0.3451298,0.097407,0.0094881,0.3879,0.5502,0.321,0.1174,0.2794
MOD13A3_006__1_km_monthly_NDVI_doy2016001_aid0011,_1_km_monthly_NDVI,Ajmer,aid0011,01/01/2016,10552,-0.1295,0.7508,"(-0.1295,0.7508)",0.3066142,0.0916883,0.0084068,0.3249,0.4335,0.2791,0.1459,0.252475
MOD13A3_006__1_km_monthly_NDVI_doy2016032_aid0011,_1_km_monthly_NDVI,Ajmer,aid0011,01/02/2016,10552,-0.024,0.7813,"(-0.024,0.7813)",0.2990558,0.0957943,0.0091765,0.3155,0.4233,0.2695,0.138,0.243575
MOD13A3_006__1_km_monthly_NDVI_doy2017001_aid0011,_1_km_monthly_NDVI,Ajmer,aid0011,01/01/2017,10545,-0.164,0.7697,"(-0.164,0.7697)",0.3970261,0.1102952,0.012165,0.4626,0.6814,0.37,0.1014,0.3164
MOD13A3_006__1_km_monthly_NDVI_doy2017032_aid0011,_1_km_monthly_NDVI,Ajmer,aid0011,01/02/2017,10552,-0.1548,0.7778,"(-0.1548,0.7778)",0.3648372,0.1089841,0.0118775,0.4304,0.6496,0.334,0.067,0.284
MOD13A3_006__1_km_monthly_NDVI_doy2018001_aid0011,_1_km_monthly_NDVI,Ajmer,aid0011,01/01/2018,10552,0.0194,0.7766,"(0.0194,0.7766)",0.3204959,0.0820836,0.0067377,0.3471,0.4627,0.2997,0.155,0.27
MOD13A3_006__1_km_monthly_NDVI_doy2018032_aid0011,_1_km_monthly_NDVI,Ajmer,aid0011,01/02/2018,10552,-0.0081,0.7783,"(-0.0081,0.7783)",0.2914723,0.0749858,0.0056229,0.3119,0.4095,0.2713,0.1522,0.2468
MOD13A3_006__1_km_monthly_NDVI_doy2019001_aid0011,_1_km_monthly_NDVI,Ajmer,aid0011,01/01/2019,10552,-0.0206,0.7233,"(-0.0206,0.7233)",0.3214622,0.0757945,0.0057448,0.3522,0.4726,0.3043,0.1524,0.2719
MOD13A3_006__1_km_monthly_NDVI_doy2019032_aid0011,_1_km_monthly_NDVI,Ajmer,aid0011,01/02/2019,10552,-0.0172,0.7556,"(-0.0172,0.7556)",0.3131149,0.0765642,0.0058621,0.344325,0.4676,0.2952,0.1412,0.262
MOD13A3_006__1_km_monthly_NDVI_doy2020001_aid0011,_1_km_monthly_NDVI,Ajmer,aid0011,01/01/2020,10551,-0.2,0.8002,"(-0.2,0.8002)",0.4362767,0.112653,0.0126907,0.5108,0.7432,0.4185,0.1282,0.3558
MOD13A3_006__1_km_monthly_NDVI_doy2020032_aid0011,_1_km_monthly_NDVI,Ajmer,aid0011,01/02/2020,10552,-0.1257,0.8209,"(-0.1257,0.8209)",0.4302554,0.1314167,0.0172703,0.518225,0.7982,0.4016,0.0567,0.3304
MOD13A3_006__1_km_monthly_NDVI_doy2021001_aid0011,_1_km_monthly_NDVI,Ajmer,aid0011,01/01/2021,10552,-0.004,0.774,"(-0.004,0.774)",0.3932463,0.1057007,0.0111726,0.4531,0.6566,0.3702,0.1163,0.317375
MOD13A3_006__1_km_monthly_NDVI_doy2021032_aid0011,_1_km_monthly_NDVI,Ajmer,aid0011,01/02/2021,10552,-0.0524,0.7608,"(-0.0524,0.7608)",0.3649732,0.1026183,0.0105305,0.4183,0.6112,0.3408,0.0979,0.2897
MOD13A3_006__1_km_monthly_NDVI_doy2000032_aid0012,_1_km_monthly_NDVI,Alwar,aid0012,01/02/2000,10187,0.1593,0.7835,"(0.1593,0.7835)",0.4800029,0.1519813,0.0230983,0.6107,0.7835,0.5,0.1593,0.3394
MOD13A3_006__1_km_monthly_NDVI_doy2001001_aid0012,_1_km_monthly_NDVI,Alwar,aid0012,01/01/2001,10187,0.1592,0.7829,"(0.1592,0.7829)",0.4758188,0.1350652,0.0182426,0.59,0.7829,0.4889,0.1592,0.3549
MOD13A3_006__1_km_monthly_NDVI_doy2001032_aid0012,_1_km_monthly_NDVI,Alwar,aid0012,01/02/2001,10187,0.1644,0.7831,"(0.1644,0.7831)",0.4906419,0.1587525,0.0252024,0.6343,0.7831,0.5169,0.1644,0.33305
MOD13A3_006__1_km_monthly_NDVI_doy2002001_aid0012,_1_km_monthly_NDVI,Alwar,aid0012,01/01/2002,10187,0.1682,0.7298,"(0.1682,0.7298)",0.4571151,0.1308649,0.0171256,0.56775,0.7298,0.4774,0.1682,0.32975
MOD13A3_006__1_km_monthly_NDVI_doy2002032_aid0012,_1_km_monthly_NDVI,Alwar,aid0012,01/02/2002,10187,0.1551,0.7791,"(0.1551,0.7791)",0.5015357,0.1623848,0.0263688,0.6451,0.7791,0.543,0.1551,0.33145
MOD13A3_006__1_km_monthly_NDVI_doy2003001_aid0012,_1_km_monthly_NDVI,Alwar,aid0012,01/01/2003,10187,0.1004,0.7672,"(0.1004,0.7672)",0.4471324,0.1522164,0.0231698,0.5804,0.7672,0.4567,0.1004,0.3048
MOD13A3_006__1_km_monthly_NDVI_doy2003032_aid0012,_1_km_monthly_NDVI,Alwar,aid0012,01/02/2003,10187,0.1108,0.808,"(0.1108,0.808)",0.5106315,0.1879753,0.0353347,0.6814,0.808,0.5645,0.1108,0.3088
MOD13A3_006__1_km_monthly_NDVI_doy2004001_aid0012,_1_km_monthly_NDVI,Alwar,aid0012,01/01/2004,10187,0.1229,0.7563,"(0.1229,0.7563)",0.5286513,0.1257922,0.0158237,0.6377,0.7563,0.5581,0.1229,0.4246
MOD13A3_006__1_km_monthly_NDVI_doy2004032_aid0012,_1_km_monthly_NDVI,Alwar,aid0012,01/02/2004,10187,0.0481,0.8048,"(0.0481,0.8048)",0.5315181,0.1506067,0.0226824,0.661,0.8048,0.5715,0.0481,0.3944
MOD13A3_006__1_km_monthly_NDVI_doy2005001_aid0012,_1_km_monthly_NDVI,Alwar,aid0012,01/01/2005,10187,0.2106,0.7849,"(0.2106,0.7849)",0.5392913,0.1372279,0.0188315,0.65595,0.7849,0.5785,0.2106,0.4201
MOD13A3_006__1_km_monthly_NDVI_doy2005032_aid0012,_1_km_monthly_NDVI,Alwar,aid0012,01/02/2005,10187,0.188,0.7909,"(0.188,0.7909)",0.5199963,0.1463918,0.0214306,0.63775,0.7909,0.5602,0.188,0.38305
MOD13A3_006__1_km_monthly_NDVI_doy2006001_aid0012,_1_km_monthly_NDVI,Alwar,aid0012,01/01/2006,10187,0.1511,0.7799,"(0.1511,0.7799)",0.5060748,0.1336599,0.017865,0.61985,0.7799,0.524,0.1511,0.3886
MOD13A3_006__1_km_monthly_NDVI_doy2006032_aid0012,_1_km_monthly_NDVI,Alwar,aid0012,01/02/2006,10187,0.1908,0.777,"(0.1908,0.777)",0.4843223,0.1438094,0.0206812,0.607,0.777,0.5041,0.1908,0.3471
MOD13A3_006__1_km_monthly_NDVI_doy2007001_aid0012,_1_km_monthly_NDVI,Alwar,aid0012,01/01/2007,10187,0.1713,0.7919,"(0.1713,0.7919)",0.5010909,0.1473248,0.0217046,0.62805,0.7919,0.5303,0.1713,0.36015
MOD13A3_006__1_km_monthly_NDVI_doy2007032_aid0012,_1_km_monthly_NDVI,Alwar,aid0012,01/02/2007,10187,0.169,0.8157,"(0.169,0.8157)",0.532758,0.1723094,0.0296905,0.6885,0.8157,0.5792,0.169,0.3548
MOD13A3_006__1_km_monthly_NDVI_doy2008001_aid0012,_1_km_monthly_NDVI,Alwar,aid0012,01/01/2008,10187,0.1783,0.7809,"(0.1783,0.7809)",0.4837596,0.1431339,0.0204873,0.6077,0.7809,0.5102,0.1783,0.34585
MOD13A3_006__1_km_monthly_NDVI_doy2008032_aid0012,_1_km_monthly_NDVI,Alwar,aid0012,01/02/2008,10187,0.1715,0.7995,"(0.1715,0.7995)",0.4888769,0.1612881,0.0260138,0.6351,0.7995,0.5192,0.1715,0.3246
MOD13A3_006__1_km_monthly_NDVI_doy2009001_aid0012,_1_km_monthly_NDVI,Alwar,aid0012,01/01/2009,10187,0.1931,0.7945,"(0.1931,0.7945)",0.5477831,0.1325672,0.017574,0.6607,0.7945,0.583,0.1931,0.4303
MOD13A3_006__1_km_monthly_NDVI_doy2009032_aid0012,_1_km_monthly_NDVI,Alwar,aid0012,01/02/2009,10187,0.1851,0.7928,"(0.1851,0.7928)",0.5191993,0.14412,0.0207706,0.6425,0.7928,0.5454,0.1851,0.3835
MOD13A3_006__1_km_monthly_NDVI_doy2010001_aid0012,_1_km_monthly_NDVI,Alwar,aid0012,01/01/2010,10187,0.1869,0.7898,"(0.1869,0.7898)",0.548981,0.14752,0.0217621,0.67865,0.7898,0.5924,0.1869,0.4142
MOD13A3_006__1_km_monthly_NDVI_doy2010032_aid0012,_1_km_monthly_NDVI,Alwar,aid0012,01/02/2010,10187,0.1699,0.7949,"(0.1699,0.7949)",0.5339612,0.1653545,0.0273421,0.6791,0.7949,0.5891,0.1699,0.36455
MOD13A3_006__1_km_monthly_NDVI_doy2011001_aid0012,_1_km_monthly_NDVI,Alwar,aid0012,01/01/2011,10187,0.2036,0.7793,"(0.2036,0.7793)",0.5625609,0.1096686,0.0120272,0.6521,0.7793,0.5907,0.2217,0.47955
MOD13A3_006__1_km_monthly_NDVI_doy2011032_aid0012,_1_km_monthly_NDVI,Alwar,aid0012,01/02/2011,10187,0.2216,0.8331,"(0.2216,0.8331)",0.6044264,0.1378816,0.0190113,0.7183,0.8331,0.6551,0.2216,0.4852
MOD13A3_006__1_km_monthly_NDVI_doy2012001_aid0012,_1_km_monthly_NDVI,Alwar,aid0012,01/01/2012,10187,0.1753,0.7785,"(0.1753,0.7785)",0.5346346,0.1208501,0.0146047,0.6389,0.7785,0.5557,0.1753,0.4326
MOD13A3_006__1_km_monthly_NDVI_doy2012032_aid0012,_1_km_monthly_NDVI,Alwar,aid0012,01/02/2012,10187,0.1807,0.7708,"(0.1807,0.7708)",0.5161159,0.1326342,0.0175918,0.63175,0.7708,0.5442,0.1807,0.39255
MOD13A3_006__1_km_monthly_NDVI_doy2013001_aid0012,_1_km_monthly_NDVI,Alwar,aid0012,01/01/2013,10187,0.1819,0.7353,"(0.1819,0.7353)",0.5169027,0.1023809,0.0104819,0.59675,0.7353,0.529,0.2126,0.443
MOD13A3_006__1_km_monthly_NDVI_doy2013032_aid0012,_1_km_monthly_NDVI,Alwar,aid0012,01/02/2013,10187,0.2004,0.8076,"(0.2004,0.8076)",0.5753361,0.138863,0.0192829,0.6955,0.8076,0.6126,0.2004,0.4557
MOD13A3_006__1_km_monthly_NDVI_doy2014001_aid0012,_1_km_monthly_NDVI,Alwar,aid0012,01/01/2014,10187,0.1771,0.8129,"(0.1771,0.8129)",0.5738891,0.1183521,0.0140072,0.673,0.8129,0.6027,0.2043,0.48465
MOD13A3_006__1_km_monthly_NDVI_doy2014032_aid0012,_1_km_monthly_NDVI,Alwar,aid0012,01/02/2014,10187,0.2094,0.8324,"(0.2094,0.8324)",0.6219397,0.1367224,0.018693,0.7362,0.8324,0.6666,0.2094,0.50925
MOD13A3_006__1_km_monthly_NDVI_doy2015001_aid0012,_1_km_monthly_NDVI,Alwar,aid0012,01/01/2015,10187,0.1771,0.8074,"(0.1771,0.8074)",0.5459137,0.1327897,0.0176331,0.66115,0.8074,0.5755,0.1771,0.4299
MOD13A3_006__1_km_monthly_NDVI_doy2015032_aid0012,_1_km_monthly_NDVI,Alwar,aid0012,01/02/2015,10187,0.1912,0.8326,"(0.1912,0.8326)",0.5758906,0.1581067,0.0249977,0.7143,0.8326,0.6268,0.1912,0.4287
MOD13A3_006__1_km_monthly_NDVI_doy2016001_aid0012,_1_km_monthly_NDVI,Alwar,aid0012,01/01/2016,10187,0.1492,0.7876,"(0.1492,0.7876)",0.5290452,0.1465939,0.0214898,0.6595,0.7876,0.5632,0.1492,0.39095
MOD13A3_006__1_km_monthly_NDVI_doy2016032_aid0012,_1_km_monthly_NDVI,Alwar,aid0012,01/02/2016,10187,0.1468,0.839,"(0.1468,0.839)",0.5566683,0.1757045,0.0308721,0.7167,0.839,0.6045,0.1468,0.3778
MOD13A3_006__1_km_monthly_NDVI_doy2017001_aid0012,_1_km_monthly_NDVI,Alwar,aid0012,01/01/2017,10187,0.1769,0.7969,"(0.1769,0.7969)",0.5690732,0.1329305,0.0176705,0.688,0.7969,0.5974,0.1769,0.4569
MOD13A3_006__1_km_monthly_NDVI_doy2017032_aid0012,_1_km_monthly_NDVI,Alwar,aid0012,01/02/2017,10187,0.1904,0.826,"(0.1904,0.826)",0.572422,0.1428087,0.0203943,0.6983,0.826,0.6057,0.1904,0.4471
MOD13A3_006__1_km_monthly_NDVI_doy2018001_aid0012,_1_km_monthly_NDVI,Alwar,aid0012,01/01/2018,10187,0.1685,0.8178,"(0.1685,0.8178)",0.5257082,0.1618055,0.026181,0.672,0.8178,0.557,0.1685,0.3647
MOD13A3_006__1_km_monthly_NDVI_doy2018032_aid0012,_1_km_monthly_NDVI,Alwar,aid0012,01/02/2018,10187,0.1759,0.8211,"(0.1759,0.8211)",0.530732,0.1735938,0.0301348,0.6915,0.8211,0.5729,0.1759,0.3459
MOD13A3_006__1_km_monthly_NDVI_doy2019001_aid0012,_1_km_monthly_NDVI,Alwar,aid0012,01/01/2019,10187,0.1697,0.8218,"(0.1697,0.8218)",0.5549294,0.1403735,0.0197047,0.67715,0.8218,0.5934,0.1697,0.42225
MOD13A3_006__1_km_monthly_NDVI_doy2019032_aid0012,_1_km_monthly_NDVI,Alwar,aid0012,01/02/2019,10187,0.2124,0.8223,"(0.2124,0.8223)",0.5733955,0.1596219,0.0254791,0.71445,0.8223,0.6225,0.2124,0.4144
MOD13A3_006__1_km_monthly_NDVI_doy2020001_aid0012,_1_km_monthly_NDVI,Alwar,aid0012,01/01/2020,10187,0.1897,0.8367,"(0.1897,0.8367)",0.5824324,0.1395045,0.0194615,0.704,0.8367,0.6147,0.1897,0.4653
MOD13A3_006__1_km_monthly_NDVI_doy2020032_aid0012,_1_km_monthly_NDVI,Alwar,aid0012,01/02/2020,10187,0.1786,0.8507,"(0.1786,0.8507)",0.5791401,0.1686211,0.0284331,0.73025,0.8507,0.6241,0.1786,0.419
MOD13A3_006__1_km_monthly_NDVI_doy2021001_aid0012,_1_km_monthly_NDVI,Alwar,aid0012,01/01/2021,10187,0.1912,0.8274,"(0.1912,0.8274)",0.5646293,0.1488052,0.022143,0.7009,0.8274,0.5922,0.1912,0.4289
MOD13A3_006__1_km_monthly_NDVI_doy2021032_aid0012,_1_km_monthly_NDVI,Alwar,aid0012,01/02/2021,10187,0.1857,0.8359,"(0.1857,0.8359)",0.5700044,0.1665718,0.0277462,0.72205,0.8359,0.6166,0.1857,0.4037
MOD13A3_006__1_km_monthly_NDVI_doy2000032_aid0013,_1_km_monthly_NDVI,Banswara,aid0013,01/02/2000,6148,-0.1829,0.7351,"(-0.1829,0.7351)",0.2854965,0.1108613,0.0122902,0.313225,0.4556,0.24945,0.075,0.2178
MOD13A3_006__1_km_monthly_NDVI_doy2001001_aid0013,_1_km_monthly_NDVI,Banswara,aid0013,01/01/2001,6154,-0.1951,0.7382,"(-0.1951,0.7382)",0.2936237,0.0957339,0.009165,0.318675,0.4425,0.2677,0.1114,0.2353
MOD13A3_006__1_km_monthly_NDVI_doy2001032_aid0013,_1_km_monthly_NDVI,Banswara,aid0013,01/02/2001,6154,-0.1689,0.7623,"(-0.1689,0.7623)",0.2780038,0.1067377,0.0113929,0.29665,0.4212,0.24415,0.0902,0.2136
MOD13A3_006__1_km_monthly_NDVI_doy2002001_aid0013,_1_km_monthly_NDVI,Banswara,aid0013,01/01/2002,6149,-0.1771,0.844,"(-0.1771,0.844)",0.3242417,0.1372659,0.0188419,0.3665,0.5621,0.2781,0.0577,0.2359
MOD13A3_006__1_km_monthly_NDVI_doy2002032_aid0013,_1_km_monthly_NDVI,Banswara,aid0013,01/02/2002,6154,-0.1768,0.8078,"(-0.1768,0.8078)",0.3022852,0.1307439,0.017094,0.3386,0.5191,0.25435,0.0724,0.2178
MOD13A3_006__1_km_monthly_NDVI_doy2003001_aid0013,_1_km_monthly_NDVI,Banswara,aid0013,01/01/2003,6154,-0.1882,0.8212,"(-0.1882,0.8212)",0.3208152,0.1252577,0.0156895,0.348,0.506,0.2812,0.095,0.2425
MOD13A3_006__1_km_monthly_NDVI_doy2003032_aid0013,_1_km_monthly_NDVI,Banswara,aid0013,01/02/2003,6156,-0.1558,0.8075,"(-0.1558,0.8075)",0.2849297,0.1174703,0.0137993,0.315075,0.4743,0.2463,0.0611,0.2087
MOD13A3_006__1_km_monthly_NDVI_doy2004001_aid0013,_1_km_monthly_NDVI,Banswara,aid0013,01/01/2004,6134,-0.1992,0.8607,"(-0.1992,0.8607)",0.3860508,0.1400277,0.0196078,0.4444,0.6648,0.35465,0.0803,0.2974
MOD13A3_006__1_km_monthly_NDVI_doy2004032_aid0013,_1_km_monthly_NDVI,Banswara,aid0013,01/02/2004,6147,-0.1902,0.8671,"(-0.1902,0.8671)",0.3698255,0.1489252,0.0221787,0.43075,0.6632,0.3251,0.047,0.2756
MOD13A3_006__1_km_monthly_NDVI_doy2005001_aid0013,_1_km_monthly_NDVI,Banswara,aid0013,01/01/2005,6120,-0.1936,0.8373,"(-0.1936,0.8373)",0.3791189,0.1361764,0.018544,0.45035,0.6922,0.35455,0.0474,0.288775
MOD13A3_006__1_km_monthly_NDVI_doy2005032_aid0013,_1_km_monthly_NDVI,Banswara,aid0013,01/02/2005,6142,-0.1968,0.8699,"(-0.1968,0.8699)",0.3686303,0.1564124,0.0244649,0.453875,0.7399,0.32715,-0.0183,0.263
MOD13A3_006__1_km_monthly_NDVI_doy2006001_aid0013,_1_km_monthly_NDVI,Banswara,aid0013,01/01/2006,6129,-0.1756,0.8215,"(-0.1756,0.8215)",0.3875938,0.1392335,0.019386,0.4597,0.7091,0.357,0.0525,0.2933
MOD13A3_006__1_km_monthly_NDVI_doy2006032_aid0013,_1_km_monthly_NDVI,Banswara,aid0013,01/02/2006,6154,-0.1881,0.8512,"(-0.1881,0.8512)",0.361212,0.1495879,0.0223765,0.4368,0.6975,0.31665,0.0065,0.2628
MOD13A3_006__1_km_monthly_NDVI_doy2007001_aid0013,_1_km_monthly_NDVI,Banswara,aid0013,01/01/2007,6131,-0.1892,0.845,"(-0.1892,0.845)",0.4026342,0.1365246,0.018639,0.4842,0.7502,0.3829,0.0525,0.30685
MOD13A3_006__1_km_monthly_NDVI_doy2007032_aid0013,_1_km_monthly_NDVI,Banswara,aid0013,01/02/2007,6140,-0.1991,0.8232,"(-0.1991,0.8232)",0.3808537,0.14659,0.0214886,0.470125,0.7586,0.3442,-0.009,0.2776
MOD13A3_006__1_km_monthly_NDVI_doy2008001_aid0013,_1_km_monthly_NDVI,Banswara,aid0013,01/01/2008,6121,-0.1886,0.8514,"(-0.1886,0.8514)",0.3993212,0.1363624,0.0185947,0.4831,0.7491,0.3814,0.0531,0.3052
MOD13A3_006__1_km_monthly_NDVI_doy2008032_aid0013,_1_km_monthly_NDVI,Banswara,aid0013,01/02/2008,6131,-0.189,0.8574,"(-0.189,0.8574)",0.3851062,0.1533129,0.0235049,0.4786,0.7852,0.3488,-0.0251,0.2742
MOD13A3_006__1_km_monthly_NDVI_doy2009001_aid0013,_1_km_monthly_NDVI,Banswara,aid0013,01/01/2009,6144,-0.1934,0.8484,"(-0.1934,0.8484)",0.3849133,0.1478538,0.0218608,0.461875,0.7342,0.3422,0.0138,0.280275
MOD13A3_006__1_km_monthly_NDVI_doy2009032_aid0013,_1_km_monthly_NDVI,Banswara,aid0013,01/02/2009,6149,-0.1837,0.8426,"(-0.1837,0.8426)",0.3347676,0.1410347,0.0198908,0.3969,0.6332,0.2837,0.006,0.2392
MOD13A3_006__1_km_monthly_NDVI_doy2010001_aid0013,_1_km_monthly_NDVI,Banswara,aid0013,01/01/2010,6143,-0.1984,0.8742,"(-0.1984,0.8742)",0.4420979,0.1601769,0.0256566,0.5497,0.8742,0.4123,-0.0205,0.3202
MOD13A3_006__1_km_monthly_NDVI_doy2010032_aid0013,_1_km_monthly_NDVI,Banswara,aid0013,01/02/2010,6152,-0.1826,0.8445,"(-0.1826,0.8445)",0.3809725,0.157687,0.0248652,0.47885,0.8016,0.3306,-0.0565,0.263675
MOD13A3_006__1_km_monthly_NDVI_doy2011001_aid0013,_1_km_monthly_NDVI,Banswara,aid0013,01/01/2011,6142,-0.1869,0.8494,"(-0.1869,0.8494)",0.4320059,0.1416976,0.0200782,0.5229,0.8056,0.40575,0.0493,0.332
MOD13A3_006__1_km_monthly_NDVI_doy2011032_aid0013,_1_km_monthly_NDVI,Banswara,aid0013,01/02/2011,6152,-0.196,0.8758,"(-0.196,0.8758)",0.4069957,0.1636278,0.026774,0.517225,0.8624,0.3549,-0.058,0.285975
MOD13A3_006__1_km_monthly_NDVI_doy2012001_aid0013,_1_km_monthly_NDVI,Banswara,aid0013,01/01/2012,6137,-0.1886,0.8473,"(-0.1886,0.8473)",0.4211727,0.1359796,0.0184905,0.5084,0.7829,0.4027,0.0584,0.3243
MOD13A3_006__1_km_monthly_NDVI_doy2012032_aid0013,_1_km_monthly_NDVI,Banswara,aid0013,01/02/2012,6149,-0.1902,0.8501,"(-0.1902,0.8501)",0.4017152,0.1575281,0.0248151,0.5006,0.8214,0.3647,-0.0327,0.2867
MOD13A3_006__1_km_monthly_NDVI_doy2013001_aid0013,_1_km_monthly_NDVI,Banswara,aid0013,01/01/2013,6122,-0.1988,0.8201,"(-0.1988,0.8201)",0.4118404,0.1305901,0.0170538,0.4951,0.7604,0.39695,0.0539,0.3181
MOD13A3_006__1_km_monthly_NDVI_doy2013032_aid0013,_1_km_monthly_NDVI,Banswara,aid0013,01/02/2013,6141,-0.1988,0.8728,"(-0.1988,0.8728)",0.417432,0.1608244,0.0258645,0.5271,0.8703,0.3815,-0.0472,0.2971
MOD13A3_006__1_km_monthly_NDVI_doy2014001_aid0013,_1_km_monthly_NDVI,Banswara,aid0013,01/01/2014,6131,-0.1995,0.8541,"(-0.1995,0.8541)",0.4879206,0.1367728,0.0187068,0.5821,0.8541,0.4835,0.1215,0.3921
MOD13A3_006__1_km_monthly_NDVI_doy2014032_aid0013,_1_km_monthly_NDVI,Banswara,aid0013,01/02/2014,6147,-0.1919,0.878,"(-0.1919,0.878)",0.4910187,0.1517918,0.0230408,0.60195,0.878,0.4817,0.0629,0.38015
MOD13A3_006__1_km_monthly_NDVI_doy2015001_aid0013,_1_km_monthly_NDVI,Banswara,aid0013,01/01/2015,6131,-0.186,0.833,"(-0.186,0.833)",0.4401959,0.1362147,0.0185544,0.5362,0.8263,0.4265,0.0488,0.34095
MOD13A3_006__1_km_monthly_NDVI_doy2015032_aid0013,_1_km_monthly_NDVI,Banswara,aid0013,01/02/2015,6153,-0.1738,0.8545,"(-0.1738,0.8545)",0.4254374,0.1573701,0.0247653,0.5343,0.8545,0.3932,-0.0187,0.3105
MOD13A3_006__1_km_monthly_NDVI_doy2016001_aid0013,_1_km_monthly_NDVI,Banswara,aid0013,01/01/2016,6139,-0.1806,0.8654,"(-0.1806,0.8654)",0.4011976,0.1533979,0.0235309,0.49025,0.7884,0.3651,-0.0071,0.2913
MOD13A3_006__1_km_monthly_NDVI_doy2016032_aid0013,_1_km_monthly_NDVI,Banswara,aid0013,01/02/2016,6139,-0.1946,0.8641,"(-0.1946,0.8641)",0.3966337,0.1702061,0.0289701,0.50715,0.852,0.3441,-0.0861,0.2694
MOD13A3_006__1_km_monthly_NDVI_doy2017001_aid0013,_1_km_monthly_NDVI,Banswara,aid0013,01/01/2017,6131,-0.1966,0.8582,"(-0.1966,0.8582)",0.4707626,0.1434775,0.0205858,0.5643,0.8571,0.4549,0.0755,0.3684
MOD13A3_006__1_km_monthly_NDVI_doy2017032_aid0013,_1_km_monthly_NDVI,Banswara,aid0013,01/02/2017,6146,-0.2,0.8732,"(-0.2,0.8732)",0.4420827,0.1579308,0.0249421,0.54815,0.8732,0.40885,0.0163,0.326525
MOD13A3_006__1_km_monthly_NDVI_doy2018001_aid0013,_1_km_monthly_NDVI,Banswara,aid0013,01/01/2018,6156,-0.1961,0.8957,"(-0.1961,0.8957)",0.4832116,0.1494172,0.0223255,0.587725,0.8957,0.4735,0.0537,0.373275
MOD13A3_006__1_km_monthly_NDVI_doy2018032_aid0013,_1_km_monthly_NDVI,Banswara,aid0013,01/02/2018,6157,-0.1785,0.8987,"(-0.1785,0.8987)",0.427798,0.1604343,0.0257392,0.5369,0.852,0.3916,-0.0333,0.3067
MOD13A3_006__1_km_monthly_NDVI_doy2019001_aid0013,_1_km_monthly_NDVI,Banswara,aid0013,01/01/2019,6156,-0.1977,0.8703,"(-0.1977,0.8703)",0.4595724,0.1357609,0.018431,0.54445,0.8077,0.45095,0.1088,0.368075
MOD13A3_006__1_km_monthly_NDVI_doy2019032_aid0013,_1_km_monthly_NDVI,Banswara,aid0013,01/02/2019,6156,-0.192,0.8757,"(-0.192,0.8757)",0.4399437,0.1622552,0.0263268,0.5543,0.8757,0.4107,-0.0397,0.3163
MOD13A3_006__1_km_monthly_NDVI_doy2020001_aid0013,_1_km_monthly_NDVI,Banswara,aid0013,01/01/2020,6157,-0.1972,0.8694,"(-0.1972,0.8694)",0.512835,0.133958,0.0179447,0.6026,0.8575,0.5164,0.1897,0.427
MOD13A3_006__1_km_monthly_NDVI_doy2020032_aid0013,_1_km_monthly_NDVI,Banswara,aid0013,01/02/2020,6156,-0.1743,0.8918,"(-0.1743,0.8918)",0.4827666,0.1572527,0.0247284,0.5917,0.8918,0.4649,0.0679,0.3664
